frameIndex,frameTime,pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],pcm_LOGenergy
11,0.110000,-2.168320e+01,9.264027e+00,-3.449226e+00,1.986146e+00,-3.020072e+01,-5.376755e+00,-2.200441e+01,-8.403873e+00,-1.070674e+01,-7.705045e+00,-1.378565e+01,1.137064e+01,1.441221e+01
12,0.120000,-1.740538e+01,1.178462e+01,-1.727357e+00,1.340791e-01,-1.631382e+01,-1.257048e+01,-2.683929e+01,-8.059832e+00,-1.032556e+00,3.192490e+00,-4.735543e-01,-1.266645e+00,1.434088e+01
13,0.130000,-1.640226e+01,7.633616e+00,-4.742689e+00,3.806081e+00,-1.202321e+01,-1.821170e+01,-3.825337e+01,-1.002218e+01,-2.524566e+00,-5.908567e+00,-5.606523e+00,-3.847919e+00,1.423484e+01
14,0.140000,-1.510672e+01,1.794845e+00,-1.083339e+00,7.988378e+00,-1.085628e+01,-1.012177e+01,-2.601812e+01,-5.095015e+00,3.901976e+00,-4.567717e+00,5.868005e+00,1.328059e+01,1.412736e+01
15,0.150000,-1.565222e+01,2.196094e+00,-1.947137e+00,3.461064e+00,-1.978201e+01,-2.200408e+01,-2.255441e+01,-2.747373e+00,3.922051e+00,8.053923e-01,-3.944971e+00,3.670238e+00,1.392501e+01
16,0.160000,-1.747447e+01,1.260567e+00,-6.541359e+00,-5.229368e+00,-2.112271e+01,-2.274015e+01,-2.426752e+01,-8.331061e+00,-7.749622e+00,8.151997e-01,-2.464100e+00,6.252531e+00,1.377222e+01
17,0.170000,-1.483812e+01,7.243741e+00,-1.391399e-02,-5.327849e-02,-1.929937e+01,-2.128434e+01,-2.834832e+01,-1.427528e+01,-8.261881e+00,-2.034972e+01,-6.804359e+00,-4.963214e+00,1.424506e+01
18,0.180000,-2.456396e+01,8.066779e+00,-5.385215e+00,1.392830e+01,-2.625489e+01,-2.482767e+01,-3.087723e+01,-1.834409e+01,1.486702e-01,-2.447541e+01,-8.069674e+00,-1.668313e+01,1.431609e+01
19,0.190000,-1.897029e+01,6.698888e+00,4.568239e+00,1.086751e+01,-1.754446e+01,-1.278035e+01,-2.677799e+01,-1.884425e+01,-3.283359e+00,-4.940106e+00,-7.311285e+00,-9.579658e+00,1.397518e+01
20,0.200000,-1.456039e+01,9.228072e+00,9.387983e+00,9.197708e+00,-7.266185e+00,-1.368862e+01,-2.727591e+01,-1.396213e+01,-1.050298e+01,-4.348734e+00,-1.061555e+01,2.601571e+00,1.377141e+01
21,0.210000,-1.587352e+01,6.884192e+00,5.331198e+00,5.075416e+00,-6.878588e+00,-5.676823e+00,-2.094655e+01,-1.175222e+01,-1.555400e+01,-1.684824e+01,-2.042499e+01,-8.912393e+00,1.360303e+01
22,0.220000,-1.775161e+01,4.361450e+00,6.667569e+00,8.348828e+00,-8.622156e+00,-1.252897e+01,-2.088996e+01,-1.396761e+01,-1.230944e+01,-1.337869e+01,-1.585527e+01,2.720807e+00,1.345657e+01
23,0.230000,-1.273353e+01,8.973497e+00,1.370385e+01,6.730627e+00,-5.783960e+00,-9.285038e+00,-2.256628e+01,-1.582512e+01,-9.985716e+00,-9.603875e+00,-2.513884e+00,6.891520e+00,1.316540e+01
24,0.240000,-1.547877e+01,2.085202e+00,1.392664e+01,1.137365e+01,2.735960e+00,1.519039e+00,-1.584039e+01,-1.391726e+01,-1.456192e+00,4.162818e+00,-1.133875e+01,-1.183242e+01,1.307523e+01
25,0.250000,-1.199887e+01,-2.939769e+00,5.412826e+00,5.007757e+00,5.408565e+00,-5.197855e+00,-1.924731e+01,-4.472987e+00,-1.013815e+01,-4.769582e+00,-7.359431e+00,-7.645867e+00,1.346074e+01
26,0.260000,-1.256722e+01,-3.827450e+00,1.790460e+00,1.904496e+00,6.841015e+00,-5.942840e+00,-2.408388e+01,-1.374271e+01,-1.180456e+01,-2.095597e+01,-3.945567e+00,-6.792346e+00,1.377025e+01
27,0.270000,-1.621711e+01,-7.977929e+00,-1.243448e+00,4.032372e+00,1.698767e+01,-1.027518e+01,-3.385984e+01,-2.530590e+01,3.415838e+00,2.365508e+00,4.842418e+00,-7.590909e-02,1.413607e+01
28,0.280000,-1.562782e+01,-2.080672e+01,-1.041903e+01,4.912093e+00,2.690777e+01,-1.357847e+01,-3.565787e+01,-8.578367e+00,1.301644e+01,9.212573e-01,1.686052e+00,3.707600e-01,1.603850e+01
29,0.290000,-1.691180e+01,-3.078370e+01,-1.568470e+01,-1.325350e+01,3.896102e+01,-2.748312e+00,-2.092194e+01,3.626907e+00,2.648483e+01,-2.154545e+01,-1.643387e+01,-8.723493e+00,1.685423e+01
30,0.300000,-2.242825e+01,-3.390103e+01,-1.632767e+01,-1.744496e+01,4.176011e+01,-4.504115e+00,2.706902e+00,1.746038e+01,2.764740e+01,-4.508114e+01,-4.496650e+00,2.177938e+00,1.762427e+01
31,0.310000,-2.865413e+01,-3.436210e+01,-8.915787e+00,-1.075195e+01,5.607551e+01,-1.516258e+01,-1.026703e+01,-1.167700e+01,1.936997e+01,-4.532062e+01,1.626492e+00,2.728064e+00,1.777480e+01
32,0.320000,-2.727627e+01,-3.380708e+01,-1.251651e+01,-2.439553e+01,5.268356e+01,-2.136538e+01,-3.425213e+00,-1.289098e+01,1.762865e+01,-3.880706e+01,-6.862993e-01,3.191974e+00,1.776252e+01
33,0.330000,-2.464760e+01,-2.940154e+01,-1.391202e+01,-1.894403e+01,5.729270e+01,-2.101373e+01,-1.830291e+01,-1.893093e+01,2.051637e+01,-5.814458e+01,-4.978644e+00,1.123608e+01,1.740258e+01
34,0.340000,-2.442270e+01,-2.356448e+01,-8.100439e+00,-1.963029e+01,5.873069e+01,-1.301822e+01,-2.132969e+01,-1.985896e+01,1.957457e+01,-3.570677e+01,5.357254e+00,1.802015e+01,1.690753e+01
35,0.350000,-1.247933e+01,-1.335654e+01,-9.798767e+00,-2.277859e+01,3.229217e+01,-4.197011e+01,-1.954078e+01,-2.278072e+01,1.110040e+01,-3.254787e+01,6.175805e+00,-7.848250e+00,1.943608e+01
36,0.360000,-6.674082e-01,-3.294743e+01,-9.960003e+00,-5.215552e+01,4.226181e+01,-3.076548e+01,-2.558158e+01,-2.318234e+01,-9.278456e+00,-3.658669e+01,-9.573736e+00,-7.716733e+00,2.222502e+01
37,0.370000,-8.087421e+00,-3.943112e+01,-1.220906e+01,-5.431745e+01,4.739798e+01,-2.822167e+01,-2.280734e+01,-3.126636e+01,-2.219820e+00,-3.847097e+01,-1.095452e+01,-1.196327e+01,2.327958e+01
38,0.380000,-8.493393e+00,-4.098191e+01,-1.054558e+01,-5.456527e+01,4.708052e+01,-2.163879e+01,-1.763680e+01,-2.279729e+01,1.442210e+00,-3.340646e+01,-8.541596e+00,-7.129933e+00,2.368442e+01
39,0.390000,-9.022985e+00,-4.564395e+01,-1.033370e+01,-5.852095e+01,4.277816e+01,-2.080044e+01,-1.565230e+01,-1.998469e+01,1.181360e+00,-3.615102e+01,-6.493794e+00,-1.079940e+01,2.379313e+01
40,0.400000,-9.505134e+00,-4.600947e+01,-1.307814e+01,-5.696098e+01,3.935701e+01,-1.938058e+01,-1.958846e+01,-1.907772e+01,-2.294690e+00,-3.237206e+01,-1.002314e+01,-7.179715e+00,2.393084e+01
41,0.410000,-1.028697e+01,-4.465898e+01,-1.502507e+01,-5.526182e+01,4.311471e+01,-2.392268e+01,-1.548458e+01,-2.809143e+01,2.921503e+00,-3.740040e+01,-7.271810e+00,-9.334070e+00,2.395867e+01
42,0.420000,-8.841127e+00,-4.030671e+01,-2.000438e+01,-5.099151e+01,4.903459e+01,-2.529031e+01,-1.773312e+01,-3.053176e+01,5.807582e+00,-4.351557e+01,-6.856664e+00,-1.308864e+01,2.418226e+01
43,0.430000,-5.541609e+00,-3.626157e+01,-2.432780e+01,-5.061061e+01,5.132164e+01,-2.365969e+01,-2.025834e+01,-3.095087e+01,-2.684006e+00,-3.773037e+01,-1.176232e+01,-7.150293e+00,2.408241e+01
44,0.440000,-4.783594e+00,-3.008251e+01,-2.507371e+01,-4.784275e+01,4.027204e+01,-2.302234e+01,-1.522914e+01,-4.365491e+01,-1.007624e+01,-4.139540e+01,-1.334775e+01,-5.460228e+00,2.397241e+01
45,0.450000,-7.658887e+00,-2.391920e+01,-2.091991e+01,-4.874058e+01,4.052490e+01,-2.717844e+01,-1.184939e+01,-4.629050e+01,-1.431210e+01,-5.005683e+01,-3.630254e+00,-7.494797e+00,2.359140e+01
46,0.460000,-3.653600e+00,-2.032050e+01,-2.865252e+01,-3.789663e+01,3.498851e+01,-2.395775e+01,-2.626052e+01,-3.205389e+01,-1.577289e+01,-4.830164e+01,-8.522904e+00,-6.434645e+00,2.306989e+01
47,0.470000,-6.058092e+00,-1.877583e+01,-1.913399e+01,-2.913683e+01,2.931581e+01,-2.703752e+01,-2.594538e+01,-2.293311e+01,-1.393980e+01,-3.653438e+01,-1.339067e+01,-4.215786e+00,2.248268e+01
48,0.480000,-1.398836e+01,-1.712252e+01,-1.210457e+01,-2.389371e+01,2.283721e+01,-3.616081e+01,-3.080732e+01,-2.508459e+01,-1.639459e+01,-4.072074e+01,-2.267166e+01,-7.962109e+00,2.143008e+01
49,0.490000,-2.464623e+01,-2.067690e+01,-3.753960e+00,-1.201153e+01,4.205872e+01,-2.403749e+01,-2.457830e+01,-2.446419e+01,-1.190998e+01,-3.029981e+01,-1.414073e+01,-7.195943e+00,2.091640e+01
50,0.500000,-3.285186e+01,-3.117084e+01,-1.018257e+01,-1.617910e+01,4.087889e+01,-2.034899e+01,-1.247994e+01,-1.473295e+01,4.741113e+00,-1.443663e+01,1.469635e+00,-6.683160e+00,2.074098e+01
51,0.510000,-3.531591e+01,-3.146869e+01,-1.348166e+01,-1.488986e+01,3.387609e+01,-9.488212e+00,-1.430152e+01,-8.869703e+00,8.190256e+00,-1.313015e+01,-7.374835e+00,-2.349729e+00,2.051415e+01
52,0.520000,-3.386141e+01,-2.803260e+01,-1.042961e+01,-1.575418e+01,3.297521e+01,-2.507559e+01,-1.338911e+01,-6.164157e+00,2.787313e+00,-2.555136e+01,-9.913957e-01,1.195766e+01,2.028706e+01
53,0.530000,-3.769777e+01,-2.862435e+01,-1.437158e+01,-1.239217e+01,4.481355e+01,-1.472250e+01,-1.969405e+01,-1.270983e+01,-3.948008e+00,-2.860961e+01,-1.814463e+00,-3.259997e+00,1.984286e+01
54,0.540000,-3.875453e+01,-2.855380e+01,-1.375869e+01,-8.275300e+00,4.736385e+01,-1.018033e+01,-1.832269e+01,-2.505578e+00,-7.496260e+00,-2.424330e+01,-7.724197e+00,7.837304e-01,1.964159e+01
55,0.550000,-3.156702e+01,-2.492756e+01,-1.802180e+01,-1.121756e+01,4.899262e+01,-8.032533e+00,-2.202353e+01,-9.288188e+00,-3.277879e+00,-3.495238e+01,-3.806628e+00,-1.070648e+00,1.944742e+01
56,0.560000,-8.266200e+00,-6.924030e+00,-2.562790e+01,-3.043556e+01,3.618939e+01,-2.928675e+01,-2.310157e+01,-2.474733e+01,-9.120381e+00,-4.227988e+01,-2.389234e+00,-3.114870e+00,2.172414e+01
57,0.570000,-5.527730e+00,-2.448259e+01,-2.902396e+01,-3.351993e+01,4.629597e+01,-3.005162e+01,-2.770344e+01,-3.005489e+01,-5.962163e+00,-4.996505e+01,-6.000691e+00,-4.671348e+00,2.286598e+01
58,0.580000,-7.839516e+00,-3.725183e+01,-1.568589e+01,-3.834775e+01,4.714411e+01,-2.913522e+01,-1.628084e+01,-4.025817e+01,-1.225204e+00,-3.936622e+01,-1.416377e+01,-9.935972e+00,2.335192e+01
59,0.590000,-1.292941e+01,-3.850520e+01,-1.449485e+01,-4.962154e+01,4.946263e+01,-2.896399e+01,-1.368944e+01,-3.701328e+01,-3.344910e-01,-3.717882e+01,-1.711291e+01,-4.277372e+00,2.364968e+01
60,0.600000,-1.507162e+01,-3.461869e+01,-2.046396e+01,-5.351337e+01,4.821768e+01,-2.748617e+01,-1.157794e+01,-3.576079e+01,1.813008e-01,-4.126048e+01,-1.750326e+01,-6.358428e+00,2.368532e+01
61,0.610000,-1.453285e+01,-3.565898e+01,-1.986900e+01,-5.200563e+01,4.933152e+01,-2.696608e+01,-9.796876e+00,-3.371701e+01,1.691623e+00,-3.780130e+01,-1.952634e+01,-7.189243e-01,2.364728e+01
62,0.620000,-1.051563e+01,-3.906370e+01,-1.664483e+01,-5.414524e+01,4.976890e+01,-2.628138e+01,-1.287669e+01,-3.277399e+01,-5.152943e+00,-3.463498e+01,-2.118301e+01,-3.035694e+00,2.386490e+01
63,0.630000,-9.102657e+00,-3.923479e+01,-1.597099e+01,-5.156813e+01,4.823388e+01,-2.198124e+01,-1.497048e+01,-3.020323e+01,-7.173318e+00,-3.162173e+01,-2.333207e+01,-1.675327e+00,2.380177e+01
64,0.640000,-6.687058e+00,-3.768623e+01,-1.489526e+01,-4.706696e+01,4.531528e+01,-1.280914e+01,-1.734131e+01,-2.249868e+01,-1.141381e+01,-2.225390e+01,-2.673248e+01,6.811678e+00,2.390837e+01
65,0.650000,-8.851665e+00,-3.618130e+01,-2.417187e+01,-3.970863e+01,3.526698e+01,-8.091526e+00,-2.474352e+01,-2.555667e+01,-1.547191e+01,-2.619209e+01,-2.877852e+01,1.772218e+00,2.395855e+01
66,0.660000,-6.318125e+00,-3.734914e+01,-2.419190e+01,-3.870230e+01,3.742739e+01,-1.037927e+01,-2.317024e+01,-3.052137e+01,-1.028733e+01,-3.192173e+01,-2.541827e+01,-2.866912e-01,2.387917e+01
67,0.670000,-3.938860e+00,-3.490977e+01,-2.912454e+01,-3.532480e+01,3.917199e+01,-1.964527e+01,-1.377983e+01,-4.245485e+01,-7.370428e+00,-3.354364e+01,-2.775204e+01,1.346393e+00,2.390681e+01
68,0.680000,-1.747043e+00,-3.197367e+01,-2.495690e+01,-4.153444e+01,4.737603e+01,-2.375003e+01,-9.267484e+00,-4.190753e+01,-4.370342e+00,-3.129710e+01,-2.906199e+01,1.012374e+01,2.371230e+01
69,0.690000,-8.550401e-01,-2.512555e+01,-2.369652e+01,-4.826778e+01,4.532080e+01,-2.238173e+01,-1.458121e+01,-3.446505e+01,-1.090281e+01,-4.971747e+01,-2.120677e+01,1.369400e+01,2.342590e+01
70,0.700000,-3.894171e+00,-1.922190e+01,-2.713140e+01,-5.355522e+01,4.249491e+01,-2.858437e+01,-1.945320e+01,-4.308972e+01,-2.272957e+01,-4.961194e+01,-1.898183e+01,5.589904e-01,2.306632e+01
71,0.710000,-2.262832e-01,-1.903051e+01,-1.851347e+01,-4.349752e+01,3.396428e+01,-2.729007e+01,-1.313136e+01,-3.843340e+01,-1.222354e+01,-4.171276e+01,-2.027472e+01,1.236965e+00,2.243464e+01
72,0.720000,-5.188837e+00,-2.447860e+01,-9.049738e+00,-2.473626e+01,3.070503e+01,-2.503907e+01,-3.002636e+01,-3.261736e+01,-3.127702e+00,-5.108696e+01,-1.087579e+01,1.622777e+00,2.173667e+01
73,0.730000,-1.376821e+01,-1.239709e+01,-5.642340e+00,-2.076375e+01,3.049327e+01,-1.866235e+01,-2.791390e+01,-1.643257e+01,-2.455195e+01,-2.883205e+01,-2.378010e+01,2.528605e+00,2.102701e+01
74,0.740000,-2.104918e+01,-1.892570e+01,-1.899657e+00,-2.458935e+01,4.864219e+01,-6.718306e+00,-2.733961e+01,-1.540095e+01,-2.380645e+01,-2.812245e+01,-1.597245e+01,-7.415841e+00,2.030087e+01
75,0.750000,-2.248101e+01,-2.461042e+01,-1.936880e-01,-1.964854e+01,4.908194e+01,-8.691132e+00,-9.478489e+00,-2.327112e+01,-2.123141e+01,-2.179208e+01,-2.614028e+00,-9.072968e+00,2.021672e+01
76,0.760000,-2.518692e+01,-2.375842e+01,-1.104660e+01,-2.376026e+01,4.498102e+01,-2.196089e+01,-1.741476e+01,-3.490602e+01,-1.811460e+01,-3.733562e+01,-5.877463e+00,-4.296685e+00,2.001582e+01
77,0.770000,-2.619211e+01,-2.460488e+01,-1.142134e+01,-2.213924e+01,4.599178e+01,-1.959066e+01,-1.453561e+01,-1.774904e+01,-1.595259e+01,-3.986497e+01,-1.023494e+01,-9.058089e-01,1.989985e+01
78,0.780000,-2.910498e+01,-2.575120e+01,-8.035325e+00,-2.249214e+01,5.066819e+01,-2.761733e+01,-1.514052e+01,-4.615392e+00,-2.007370e+01,-3.707701e+01,-1.386642e+01,3.214856e+00,1.968081e+01
79,0.790000,-1.700820e+01,-1.141467e+01,-2.822657e+00,-2.057127e+01,3.653167e+01,-2.950959e+01,-2.600601e+01,-5.510954e+00,-7.581554e+00,-3.591441e+01,-2.523438e+01,-4.646705e+00,2.062831e+01
80,0.800000,-1.907438e-01,-1.607093e+01,-1.577641e+01,-3.059252e+01,3.421481e+01,-2.035020e+01,-2.906091e+01,-3.101253e+01,-3.340298e+00,-5.310147e+01,-1.144307e+01,4.427794e+00,2.170041e+01
81,0.810000,-1.653374e+00,-1.984374e+01,-2.424207e+01,-4.553924e+01,4.569220e+01,-2.577651e+01,-2.559994e+01,-4.179139e+01,-8.070216e+00,-5.325932e+01,-2.339079e+01,9.592241e+00,2.257403e+01
82,0.820000,-1.488563e+00,-2.511299e+01,-3.149472e+01,-4.207871e+01,4.958298e+01,-2.904378e+01,-2.143121e+01,-3.038855e+01,-1.501924e+00,-4.965672e+01,-1.600597e+01,-2.507097e-01,2.310702e+01
83,0.830000,-1.849925e+00,-3.321231e+01,-3.095356e+01,-4.416661e+01,4.616192e+01,-3.501814e+01,-8.137922e+00,-3.259515e+01,-7.405525e+00,-4.448866e+01,-2.321659e+01,1.429258e-01,2.318078e+01
84,0.840000,-1.048306e+00,-3.619610e+01,-2.157310e+01,-3.690128e+01,3.906741e+01,-2.201988e+01,-2.372332e+00,-2.672663e+01,4.685643e+00,-3.761981e+01,-1.957753e+01,7.704564e+00,2.325120e+01
85,0.850000,-5.463346e+00,-3.946253e+01,-1.709007e+01,-4.517148e+01,3.816024e+01,-2.381558e+01,-8.797250e+00,-2.873873e+01,3.050483e+00,-3.932596e+01,-1.844102e+01,8.052162e-01,2.305580e+01
86,0.860000,-8.707504e-01,-4.005906e+01,-1.593439e+01,-4.297120e+01,3.823061e+01,-1.821858e+01,-8.609293e+00,-2.002159e+01,-2.235889e-02,-2.798087e+01,-2.237811e+01,6.267680e+00,2.311308e+01
87,0.870000,1.830737e+00,-3.871604e+01,-2.368113e+01,-4.011465e+01,3.339707e+01,-2.349833e+01,-1.495987e+01,-1.696471e+01,-1.555164e+01,-2.511619e+01,-2.845373e+01,5.891830e-01,2.293975e+01
88,0.880000,2.733599e+00,-3.072015e+01,-2.999512e+01,-3.936967e+01,4.104985e+01,-3.707365e+01,-3.392282e+00,-2.289101e+01,-1.917044e+01,-2.589260e+01,-3.036941e+01,3.964297e+00,2.287935e+01
89,0.890000,3.741620e+00,-2.693339e+01,-2.892449e+01,-4.282933e+01,3.792908e+01,-3.779859e+01,-1.033499e+01,-2.203211e+01,-3.488928e+01,-2.995408e+01,-3.125558e+01,3.229059e+00,2.262477e+01
90,0.900000,1.911343e+00,-2.003151e+01,-2.672437e+01,-4.641397e+01,4.546740e+01,-3.042427e+01,-2.194497e+01,-2.699563e+01,-2.061967e+01,-2.566759e+01,-2.446687e+01,1.910594e+00,2.244020e+01
91,0.910000,2.065418e+00,-1.992874e+01,-2.513392e+01,-3.844148e+01,3.812130e+01,-3.689145e+01,-1.794232e+01,-2.202394e+01,-1.688964e+01,-2.950797e+01,-2.580927e+01,3.669112e-01,2.211362e+01
92,0.920000,3.278333e+00,-1.728740e+01,-1.952263e+01,-4.455547e+01,2.919208e+01,-1.785634e+01,-2.039812e+01,-2.213229e+01,-1.185242e+01,-4.007373e+01,-1.099599e+01,4.687472e+00,2.191080e+01
93,0.930000,-2.707105e+00,-1.989549e+01,-7.174000e+00,-3.984144e+01,3.099300e+01,-2.240588e+01,-2.018240e+01,-1.659794e+01,-6.522743e+00,-3.529525e+01,-1.281701e+01,2.392097e+00,2.139695e+01
94,0.940000,-1.027269e+01,-1.532271e+01,-3.674877e+00,-3.841632e+01,3.891557e+01,-2.936070e+01,-2.068937e+01,-5.120175e+00,-1.150980e+01,-3.141686e+01,-3.945907e+00,-1.487606e+01,2.065290e+01
95,0.950000,-2.095615e+01,-2.236742e+01,-8.119211e+00,-3.784971e+01,4.850143e+01,-3.185234e+01,-1.320417e+01,3.994584e+00,-1.635822e+01,-3.564785e+01,-9.877989e+00,-1.450439e+01,2.020822e+01
96,0.960000,-2.631419e+01,-2.369807e+01,-1.089592e+01,-4.017912e+01,4.089448e+01,-2.606939e+01,-1.233904e+01,-1.911132e+00,-2.823275e+00,-3.962150e+01,-1.561848e+01,-1.619501e+01,2.013750e+01
97,0.970000,-2.424970e+01,-3.190870e+01,-7.791983e+00,-3.922146e+01,4.255327e+01,-1.845499e+01,-1.325913e+01,-5.643665e+00,1.056389e+01,-1.474633e+01,-6.922176e+00,2.544264e-01,1.996302e+01
98,0.980000,-2.789957e+01,-3.075480e+01,-1.305848e+01,-4.032902e+01,3.924490e+01,-1.864535e+01,-2.887639e+00,7.090205e+00,2.125127e+01,-1.147754e+01,-1.209076e+00,5.738540e-01,2.003675e+01
99,0.990000,-3.028234e+01,-3.344259e+01,-1.089425e+01,-4.011756e+01,3.314057e+01,-6.524350e+00,-1.131642e-01,2.882927e+01,1.957255e+01,-4.110618e+00,1.500753e+00,-4.083124e+00,1.988500e+01
100,1.000000,-2.522493e+01,-2.359375e+01,-1.038387e+01,-4.483118e+01,3.349449e+01,-1.704142e+01,-1.131596e+01,9.261412e+00,2.243560e+01,-1.545560e+01,-1.023946e+01,-1.331988e+01,1.967773e+01
101,1.010000,-8.962191e+00,-1.248253e+01,-6.891010e+00,-3.733400e+01,3.617176e+01,-3.420666e+01,-1.568001e+01,-8.455927e+00,-2.125895e+00,-3.404889e+01,-5.233943e+00,-2.590167e+01,2.105490e+01
102,1.020000,8.949461e-01,-1.992631e+01,-2.762763e+01,-4.248781e+01,4.961110e+01,-3.586912e+01,-1.831178e+01,-2.860550e+01,-1.334239e+01,-4.310397e+01,-1.471416e+01,-1.935768e+00,2.280511e+01
103,1.030000,2.488996e+00,-2.642940e+01,-3.219378e+01,-4.414935e+01,4.380412e+01,-3.147054e+01,-1.179515e+01,-3.124656e+01,-9.175802e+00,-5.317490e+01,-1.548785e+01,5.386665e+00,2.339528e+01
104,1.040000,4.711645e+00,-3.305732e+01,-3.072841e+01,-3.708527e+01,3.826503e+01,-3.643485e+01,-5.681831e+00,-1.598922e+01,-2.155830e+01,-3.845685e+01,-2.122519e+01,1.947381e+00,2.368055e+01
105,1.050000,1.780527e+00,-3.646392e+01,-2.725527e+01,-3.839953e+01,3.733089e+01,-3.875476e+01,6.624255e+00,-3.423430e+01,-6.468903e+00,-2.896692e+01,-3.081660e+01,2.191802e+00,2.365723e+01
106,1.060000,3.258999e+00,-3.953135e+01,-2.238418e+01,-3.717240e+01,3.357444e+01,-2.774547e+01,4.845805e+00,-3.435843e+01,4.268633e+00,-2.858419e+01,-2.986191e+01,6.423869e+00,2.371391e+01
107,1.070000,2.787739e+00,-4.191632e+01,-2.018319e+01,-4.380362e+01,3.561373e+01,-2.605513e+01,-1.548792e+00,-2.815690e+01,7.028168e-01,-2.776345e+01,-2.801537e+01,-2.238408e+00,2.366879e+01
108,1.080000,4.518195e+00,-4.293829e+01,-1.687709e+01,-4.404217e+01,3.447860e+01,-2.466271e+01,-1.264212e-01,-2.393175e+01,-2.848345e-01,-2.296018e+01,-2.646170e+01,-1.089065e+00,2.358534e+01
109,1.090000,2.213029e+00,-4.275746e+01,-2.430409e+01,-4.669651e+01,2.865905e+01,-3.173132e+01,-5.528720e+00,-3.115837e+01,-5.144517e+00,-3.428391e+01,-3.164443e+01,-8.351141e+00,2.345829e+01
110,1.100000,4.990426e+00,-3.334627e+01,-2.482122e+01,-3.678435e+01,3.974496e+01,-3.059793e+01,3.678918e+00,-1.653540e+01,-6.956914e+00,-2.107207e+01,-2.712718e+01,-4.735550e+00,2.333265e+01
111,1.110000,4.740307e+00,-3.542290e+01,-2.289029e+01,-4.392344e+01,4.140980e+01,-3.702748e+01,-2.715855e+00,-1.439091e+01,-1.486716e+01,-2.522755e+01,-3.813993e+01,-4.691390e+00,2.313451e+01
