frameIndex,frameTime,pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],pcm_LOGenergy
149,1.490000,-2.577711e+01,3.703859e-01,3.125318e+00,2.521268e+00,-9.127225e+00,3.387433e+00,-6.691199e+00,-1.391231e+01,-1.063495e+01,1.838122e+00,-1.460392e+01,-1.189848e+01,1.152126e+01
150,1.500000,-2.353260e+01,-1.803199e+00,1.568370e+00,5.128744e+00,7.419108e-01,-2.288635e+00,-3.825290e+00,-7.261034e+00,-1.095863e+01,1.180784e+00,-1.690324e+00,-6.757535e+00,1.151934e+01
151,1.510000,-2.003582e+01,5.690616e+00,8.105392e+00,4.812401e+00,-1.477004e-01,-9.395416e+00,5.503814e+00,-1.271554e+01,-1.699545e+01,5.504140e+00,-8.364619e+00,-2.006444e+01,1.158950e+01
152,1.520000,-1.514608e+01,-1.106329e+01,1.628452e+01,-6.703665e+00,-1.484350e+01,7.790982e+00,-4.621318e+00,-1.432325e+00,9.138425e+00,-8.973372e+00,2.928351e+00,8.413391e-01,1.637170e+01
153,1.530000,-2.354548e+01,-2.392405e+01,3.512299e+01,-4.485573e+01,-5.793761e+01,4.247424e+00,1.971733e+01,1.045042e+01,1.778654e+01,-1.852706e+01,-2.033068e+00,-1.076678e+01,1.805781e+01
154,1.540000,-1.109306e+01,-2.443509e+01,2.495915e+01,-4.500553e+01,-2.530329e+01,-1.777014e+01,1.634024e+01,-2.867850e+01,5.754182e+00,-3.131294e+01,-8.465740e+00,9.742689e-01,2.109950e+01
155,1.550000,-1.558244e+01,-3.143160e+01,1.883817e+01,-5.728326e+01,-3.306797e+01,-1.645634e+01,2.262763e+01,-3.820284e+01,-1.269572e+01,-3.754585e+01,-2.320111e+01,-9.511562e+00,2.220839e+01
156,1.560000,-1.641694e+01,-2.865572e+01,2.002308e+01,-5.511562e+01,-3.016262e+01,-2.051643e+01,2.680658e+01,-2.479762e+01,-1.144987e+01,-3.334216e+01,-2.469845e+01,-2.952075e+00,2.267308e+01
157,1.570000,-1.550361e+01,-2.319129e+01,2.305403e+01,-5.399228e+01,-3.177204e+01,-1.113710e+01,2.930131e+01,-1.737233e+01,-2.159405e+01,-2.538200e+01,-1.463781e+01,-1.776966e+00,2.276167e+01
158,1.580000,-1.608563e+01,-2.030299e+01,1.679067e+01,-5.386792e+01,-3.273417e+01,-2.055698e+01,2.069727e+01,-1.060674e+01,-2.421993e+01,-3.085606e+01,-2.518249e+01,-2.040999e+00,2.277084e+01
159,1.590000,-1.306003e+01,-2.192241e+01,1.447535e+01,-5.338002e+01,-2.396438e+01,-2.458438e+01,1.951303e+01,-1.391685e+01,-1.765421e+01,-2.837204e+01,-3.098751e+01,1.278172e+00,2.264317e+01
160,1.600000,-1.076991e+01,-2.761960e+01,1.715958e+01,-5.633421e+01,-1.578972e+01,-2.587447e+01,1.148664e+01,-1.154888e+01,-1.019883e+01,-3.387231e+01,-3.152230e+01,4.607060e+00,2.246311e+01
161,1.610000,-9.043962e+00,-3.422456e+01,1.767018e+01,-5.554921e+01,-1.077108e+01,-3.764378e+01,1.009087e+01,-5.479098e+00,-1.614281e+01,-3.830194e+01,-2.774867e+01,4.802994e+00,2.233576e+01
162,1.620000,-7.861844e+00,-3.695902e+01,1.702395e+01,-5.385646e+01,-9.412627e+00,-4.681681e+01,7.983606e+00,-9.897080e+00,-2.073084e+01,-4.026109e+01,-2.557178e+01,-1.713264e+00,2.190172e+01
163,1.630000,-6.281146e+00,-2.893085e+01,2.416654e+01,-4.054659e+01,1.185251e+00,-4.449322e+01,2.944320e+00,-1.639245e+01,-2.688002e+01,-3.241913e+01,-2.166705e+01,3.564617e+00,2.130875e+01
164,1.640000,-4.698572e+00,-1.928538e+01,2.421541e+01,-3.379224e+01,-7.474495e+00,-5.203325e+01,2.674231e+00,-2.693699e+01,-1.545324e+01,-2.971147e+01,-2.365313e+01,8.532001e+00,2.108545e+01
165,1.650000,-4.262950e+00,-1.780810e+01,2.491047e+01,-3.058483e+01,-1.675377e+01,-6.387092e+01,6.096529e+00,-2.448200e+01,-9.053558e+00,-2.885495e+01,-3.217916e+01,-6.799493e-01,2.117862e+01
166,1.660000,-2.359620e+00,-1.441847e+01,2.336744e+01,-2.973899e+01,-1.555418e+01,-6.334876e+01,8.854172e+00,-2.480522e+01,-5.945241e+00,-2.952514e+01,-3.683041e+01,5.597517e+00,2.115074e+01
167,1.670000,-7.442150e+00,-2.238568e+01,2.277180e+01,-4.329435e+01,-2.354770e+01,-5.396084e+01,-6.347481e+00,-1.332524e+01,-3.257901e+00,-3.977589e+01,-3.436740e+01,-3.782937e+00,2.133102e+01
168,1.680000,-1.245219e+01,-2.612971e+01,2.816871e+01,-4.674086e+01,-2.126413e+01,-5.898656e+01,2.422222e+01,-2.138252e+01,1.597802e+01,-3.326619e+01,-1.904690e+01,-1.076245e+01,2.175037e+01
169,1.690000,-1.624014e+01,-2.831087e+01,2.773702e+01,-6.025715e+01,-1.585814e+01,-4.901876e+01,3.588749e+01,-1.613500e+01,1.835405e+01,-2.892206e+01,-9.649834e+00,-9.688907e+00,2.257804e+01
170,1.700000,-2.016806e+01,-2.912141e+01,2.259379e+01,-6.315115e+01,-2.772842e+01,-4.724998e+01,2.737130e+01,-1.764745e+01,2.586176e+01,-2.172503e+01,-1.541654e+01,-8.252816e+00,2.304882e+01
171,1.710000,-2.215092e+01,-2.520720e+01,2.387468e+01,-5.510210e+01,-3.106286e+01,-3.668457e+01,2.729806e+01,-2.189648e+01,2.377858e+01,-1.605103e+01,-9.794600e+00,-1.334244e+01,2.307286e+01
172,1.720000,-2.592108e+01,-2.217303e+01,2.400010e+01,-5.428702e+01,-4.173634e+01,-3.113535e+01,3.039556e+01,-9.840227e+00,2.352872e+01,-1.443257e+01,-3.468141e+00,-1.264312e+01,2.264419e+01
173,1.730000,-2.613840e+01,-2.058013e+01,2.078243e+01,-5.390504e+01,-3.917487e+01,-1.665894e+01,2.545805e+01,-1.658257e+01,2.806263e+01,-8.016488e+00,-3.084471e+00,-1.595574e+01,2.236846e+01
174,1.740000,-2.763291e+01,-2.119328e+01,1.985864e+01,-4.932966e+01,-4.778046e+01,-1.786775e+01,2.285992e+01,1.975561e+00,3.220324e+01,-1.727590e+01,4.088579e+00,-2.005780e+01,2.165777e+01
175,1.750000,-2.373720e+01,-2.337985e+01,1.965585e+01,-5.168705e+01,-4.537690e+01,-2.141543e+01,2.101301e+01,-6.192447e-01,3.604887e+01,-1.004090e+01,5.327872e+00,-2.713190e+01,2.164919e+01
176,1.760000,-2.406775e+01,-2.472713e+01,2.373158e+01,-5.381110e+01,-5.524738e+01,-1.492316e+01,2.018354e+01,-7.033505e+00,2.960127e+01,-1.405313e+01,-1.554987e+00,-3.472474e+01,2.172170e+01
177,1.770000,-2.600989e+01,-1.793383e+01,2.037941e+01,-5.388363e+01,-5.511874e+01,-1.334687e+01,7.910555e+00,-1.603022e+01,2.328947e+01,-1.141044e+01,1.764996e+00,-2.549669e+01,2.185890e+01
178,1.780000,-2.310823e+01,-2.259131e+01,2.694583e+01,-4.853949e+01,-4.056670e+01,-1.147073e+01,1.566163e+01,-2.609254e+01,1.698134e+01,-8.908546e+00,4.493606e+00,-2.291090e+01,2.204607e+01
179,1.790000,-2.238762e+01,-1.923614e+01,2.656375e+01,-5.501072e+01,-4.017273e+01,-1.198555e+01,2.031765e+01,-2.330923e+01,2.051916e+01,-1.085275e+01,2.145304e+00,-1.658249e+01,2.220337e+01
180,1.800000,-2.015859e+01,-2.406356e+01,2.105953e+01,-6.100601e+01,-4.540602e+01,-9.646062e+00,1.671282e+01,-2.910198e+01,1.633761e+01,-1.775410e+01,-1.064025e+01,-3.124043e+01,2.219209e+01
181,1.810000,-1.935555e+01,-2.413655e+01,2.160527e+01,-6.089719e+01,-3.890154e+01,-5.236590e+00,1.253994e+01,-2.942713e+01,1.135811e+01,-1.578751e+01,-1.183391e+01,-2.074175e+01,2.239278e+01
182,1.820000,-2.104251e+01,-3.019754e+01,2.752458e+01,-6.002390e+01,-3.312834e+01,-7.466820e+00,1.401389e+01,-3.924468e+01,1.346161e+01,-1.568783e+01,-7.731139e+00,-2.692898e+01,2.236192e+01
183,1.830000,-2.411991e+01,-3.184323e+01,2.940374e+01,-5.424862e+01,-2.209298e+01,-1.412892e+01,4.039104e+00,-4.594158e+01,8.243980e+00,-3.286367e+01,-6.794644e+00,-2.300415e+01,2.268861e+01
184,1.840000,-2.611070e+01,-3.146491e+01,2.848372e+01,-5.296825e+01,-2.845673e+01,-1.449006e+01,1.798069e+01,-4.733713e+01,1.006722e+01,-2.200820e+01,-7.395683e+00,-1.703743e+01,2.274291e+01
185,1.850000,-2.622802e+01,-2.654008e+01,2.590489e+01,-6.182884e+01,-2.435074e+01,-1.994872e+01,1.380787e+01,-4.198547e+01,2.078754e+01,-1.938136e+01,-3.871381e+00,-2.184705e+01,2.300003e+01
186,1.860000,-2.914892e+01,-2.271715e+01,1.939357e+01,-6.035173e+01,-3.570170e+01,-1.885467e+01,-8.825860e-02,-3.618634e+01,1.358774e+01,-2.290172e+01,-8.539463e+00,-2.207704e+01,2.325760e+01
187,1.870000,-2.786559e+01,-2.208648e+01,1.985469e+01,-6.200974e+01,-2.443832e+01,-8.764858e+00,8.259603e+00,-3.435155e+01,1.657092e+01,-2.040879e+01,-7.231465e+00,-1.769104e+01,2.341186e+01
188,1.880000,-2.489901e+01,-2.861226e+01,1.053505e+01,-6.454163e+01,-3.943758e+01,-2.467601e+01,7.549335e+00,-3.040208e+01,1.846290e-01,-2.692896e+01,-5.879802e+00,-1.117957e+01,2.342072e+01
189,1.890000,-1.977704e+01,-2.862992e+01,9.812325e+00,-6.417343e+01,-2.999152e+01,-1.560293e+01,6.345073e+00,-2.381249e+01,4.971370e-01,-3.592128e+01,8.810772e+00,-6.853713e+00,2.336762e+01
190,1.900000,-2.161893e+01,-2.971420e+01,7.155859e+00,-6.805482e+01,-3.937379e+01,-2.303423e+01,2.296156e-01,-2.525300e+01,-1.895891e-01,-4.491504e+01,3.603103e+00,-4.027933e+00,2.334319e+01
191,1.910000,-1.778763e+01,-2.708723e+01,9.669756e+00,-5.941623e+01,-2.998899e+01,-2.549507e+01,6.096353e+00,-1.629168e+01,9.309992e-01,-4.552427e+01,1.111940e+01,-7.252757e+00,2.328589e+01
192,1.920000,-1.722227e+01,-3.005885e+01,5.213770e+00,-5.843911e+01,-3.287672e+01,-2.681183e+01,3.051759e-01,-5.299860e+00,-1.656369e+01,-4.891006e+01,1.008263e+01,1.995899e+00,2.309772e+01
193,1.930000,-1.653739e+01,-3.283192e+01,8.051375e-01,-4.879078e+01,-3.081978e+01,-2.177126e+01,-4.693805e+00,-1.168395e+01,-1.635120e+01,-4.284160e+01,6.846933e+00,3.588958e+00,2.265234e+01
194,1.940000,-1.581196e+01,-4.093076e+01,1.505800e+00,-6.579018e+01,-2.738294e+01,-2.335024e+01,-2.726631e+01,-2.485837e+01,-1.453696e+01,-3.913190e+01,-2.875275e+00,-1.354727e+01,2.227037e+01
195,1.950000,-1.094439e+01,-3.220220e+01,1.052961e+01,-5.224704e+01,-2.491508e+01,-3.801702e+01,-3.276751e+01,-7.445798e+00,-4.907298e+00,-3.747668e+01,-4.137780e+00,-1.107601e+01,2.197698e+01
196,1.960000,-8.038850e+00,-1.997723e+01,1.547528e+01,-3.897881e+01,-3.625657e+01,-5.021060e+01,-2.911896e+01,-1.791446e+01,-1.647783e+00,-3.905794e+01,-6.755153e+00,-7.519956e+00,2.180631e+01
197,1.970000,-2.287818e+00,-1.747959e+01,9.773445e+00,-3.943340e+01,-3.092448e+01,-3.429237e+01,-2.829237e+01,-2.843708e+01,-4.860648e+00,-2.825551e+01,5.145049e+00,-2.390377e-01,2.195515e+01
198,1.980000,9.011808e-02,-1.754949e+01,1.274325e+01,-3.880681e+01,-3.446497e+01,-3.824839e+01,-3.284897e+01,-1.987350e+01,-1.780321e+01,-3.007140e+01,6.281373e+00,8.035519e+00,2.205333e+01
199,1.990000,-1.324732e+00,-1.923378e+01,1.462719e+01,-4.548582e+01,-3.917664e+01,-3.720125e+01,-3.155205e+01,-8.863599e+00,-2.080841e+01,-3.298494e+01,-2.810693e+00,5.150288e+00,2.200918e+01
200,2.000000,-1.201283e+01,-2.667067e+01,3.226205e+01,-6.123808e+01,-4.636088e+01,-3.589734e+01,-1.462395e+01,-4.626972e+00,-6.677406e+00,-2.223486e+01,-1.265778e+01,7.829003e+00,2.199035e+01
201,2.010000,-1.619486e+01,-1.993693e+01,3.391155e+01,-7.403876e+01,-5.556070e+01,-3.003970e+01,-1.415546e+01,-2.147625e+01,-8.697638e+00,-1.680742e+01,-1.819407e+01,-4.342172e-01,2.210781e+01
202,2.020000,-1.683546e+01,-1.427232e+01,4.041440e+01,-7.758021e+01,-5.014972e+01,-1.426371e+01,-1.303612e+01,-2.504834e+01,-6.519831e+00,-2.396584e+01,-1.259552e+01,-2.032248e+00,2.225788e+01
203,2.030000,-1.650811e+01,-1.156256e+01,4.285157e+01,-7.454485e+01,-4.257763e+01,-2.067053e+01,-2.106182e+01,-2.060661e+01,6.049551e+00,-2.337484e+01,-1.694262e+01,5.595878e-01,2.231401e+01
204,2.040000,-1.698347e+01,-1.165262e+01,4.606342e+01,-8.780349e+01,-4.618730e+01,-2.761126e+01,-2.491743e+01,-1.999825e+01,-1.421101e+00,-2.819367e+01,-2.124619e+01,2.365027e+00,2.235012e+01
205,2.050000,-1.603431e+01,-1.516761e+01,4.128032e+01,-8.879305e+01,-4.610452e+01,-2.919474e+01,-3.048837e+01,-2.003437e+01,-3.988697e+00,-2.312791e+01,-2.003559e+01,7.201827e+00,2.238787e+01
206,2.060000,-1.536965e+01,-9.010341e+00,4.646372e+01,-8.744457e+01,-4.648941e+01,-3.285933e+01,-2.369473e+01,-2.033794e+01,7.979051e+00,-2.165591e+01,-3.146263e+01,7.101029e+00,2.237262e+01
207,2.070000,-1.050352e+01,-5.101482e+00,4.961577e+01,-8.126939e+01,-4.565082e+01,-2.029376e+01,-1.679778e+01,-9.790098e+00,3.545052e+00,-1.546247e+01,-2.557930e+01,1.300197e+01,2.233555e+01
208,2.080000,-1.293631e+01,-6.021694e+00,4.598318e+01,-8.828004e+01,-4.140445e+01,-1.960383e+01,-2.303726e+01,-1.603414e+01,-1.982414e+00,-1.317081e+01,-2.310917e+01,1.123118e+01,2.226052e+01
209,2.090000,-1.616883e+01,8.478006e-01,4.693780e+01,-9.699951e+01,-4.163549e+01,-1.883972e+01,-1.789606e+01,-2.422862e+01,3.845498e+00,-1.417197e+01,-2.389700e+01,1.366540e+01,2.220058e+01
210,2.100000,-1.674538e+01,1.956924e+00,4.692374e+01,-9.771834e+01,-4.395271e+01,-1.044402e+01,-2.246933e+01,-2.036284e+01,1.118474e+00,-4.574588e+00,-2.975274e+01,1.504780e+01,2.216783e+01
211,2.110000,-1.750370e+01,1.811941e+00,4.645385e+01,-1.017980e+02,-4.356906e+01,-5.773597e+00,-2.205088e+01,-1.592454e+01,-3.092266e+00,4.847192e+00,-2.758209e+01,1.783812e+01,2.214765e+01
212,2.120000,-1.792399e+01,-2.662564e+00,4.947123e+01,-1.051783e+02,-4.915044e+01,-1.480617e+01,-1.930658e+01,-1.682496e+01,-4.276432e+00,1.323018e+00,-3.153713e+01,1.149619e+01,2.217728e+01
213,2.130000,-1.847884e+01,-1.041229e+00,5.079031e+01,-9.400297e+01,-5.187139e+01,-1.865395e+01,-8.270370e+00,-2.293153e+01,4.304958e+00,-3.889460e+00,-2.758214e+01,4.798821e+00,2.221165e+01
214,2.140000,-1.912436e+01,-8.736252e+00,4.523486e+01,-8.738804e+01,-5.657204e+01,-2.624788e+01,-6.661165e+00,-3.909580e+01,1.057069e+00,-2.307405e+01,-1.558768e+01,-2.983707e+00,2.225537e+01
215,2.150000,-1.812244e+01,-3.086738e+00,4.538050e+01,-8.087807e+01,-5.191721e+01,-3.023449e+01,3.031391e+00,-4.431985e+01,-2.398621e+00,-3.533691e+01,-8.718424e+00,-1.323178e+00,2.234674e+01
216,2.160000,-1.334373e+01,-2.514928e-01,4.054821e+01,-7.333055e+01,-4.586322e+01,-2.142075e+01,1.023138e+01,-4.921068e+01,-1.664134e+01,-4.224937e+01,3.334876e+00,7.962936e+00,2.246104e+01
217,2.170000,-1.100574e+01,-9.011657e+00,3.457957e+01,-6.078658e+01,-4.085801e+01,-4.311444e+01,-4.682477e+00,-4.135116e+01,-2.546290e+01,-4.514105e+01,1.726854e+00,1.557057e+01,2.241057e+01
218,2.180000,-9.838441e+00,-6.748383e+00,2.833064e+01,-3.828572e+01,-4.759695e+01,-5.148774e+01,-1.345899e+01,-2.641185e+01,-1.119788e+01,-4.496103e+01,-9.797797e+00,1.661729e+01,2.218703e+01
219,2.190000,-1.003648e+01,8.045537e-01,1.304634e+01,-3.094083e+01,-5.684957e+01,-5.967369e+01,-4.274210e+01,-2.380371e+00,-1.731082e+01,-3.859492e+01,-3.251319e+01,-1.954311e+00,2.177774e+01
220,2.200000,-1.022312e+00,-9.308075e-01,2.348701e+01,-3.499516e+01,-4.900843e+01,-3.752844e+01,-3.359779e+01,2.046629e+00,-1.652347e+01,-3.295897e+01,-3.012955e+01,-4.579962e+00,2.140771e+01
221,2.210000,4.310426e+00,-1.240946e+00,2.345080e+01,-4.294984e+01,-4.838623e+01,-2.718407e+01,-3.122223e+01,-1.403454e+01,-2.415252e+01,-3.050463e+01,-2.343406e+01,-1.466797e+01,2.102601e+01
222,2.220000,4.843525e+00,3.956395e+00,2.402881e+01,-4.000680e+01,-4.970696e+01,-2.767689e+01,-3.394225e+01,-2.558566e+01,-2.952280e+01,-3.444589e+01,-2.537194e+01,2.903880e+00,2.074945e+01
223,2.230000,2.877545e+00,1.280514e+01,2.263832e+01,-2.198333e+01,-3.946235e+01,-2.162754e+01,-2.771250e+01,-2.439830e+01,-3.458720e+01,-4.719617e+01,-2.237670e+01,1.052902e+01,2.033069e+01
224,2.240000,-1.705776e+00,1.522913e+01,2.203290e+01,-1.830320e+01,-4.535120e+01,-2.237430e+01,-3.700611e+01,-2.177849e+01,-2.269633e+01,-4.385019e+01,-1.471739e+01,1.143705e+00,1.960565e+01
225,2.250000,-8.590927e+00,1.571268e+01,1.242118e+01,-9.127086e+00,-4.730811e+01,-3.175032e+01,-3.422276e+01,-1.662395e+01,-2.386531e+01,-4.700731e+01,-3.626502e+00,1.178321e+01,1.988583e+01
226,2.260000,-6.375006e+00,8.945044e+00,9.216568e+00,-2.787352e+01,-6.011832e+01,-2.399800e+01,-3.062470e+01,-1.869538e+01,1.022458e+00,-4.864171e+01,-1.367032e+01,2.713825e+01,2.083126e+01
227,2.270000,-4.956557e+00,2.410670e+00,2.998736e+00,-4.178913e+01,-5.171035e+01,-4.148159e+01,-1.385056e+01,-3.984598e+01,2.060798e+01,-6.342663e+01,-9.047173e+00,2.021643e+01,2.128082e+01
228,2.280000,-6.111789e+00,-4.312982e+00,-1.707779e+00,-4.220521e+01,-4.793964e+01,-4.617316e+01,-1.142521e+00,-3.633703e+01,1.722148e+01,-6.963548e+01,5.423201e+00,4.627505e+00,2.138790e+01
229,2.290000,-8.769025e+00,-1.421258e+01,3.989498e+00,-4.305220e+01,-5.696096e+01,-3.613637e+01,-3.312768e+00,-3.125274e+01,1.425710e+01,-8.414057e+01,1.653755e+01,6.525147e+00,2.156137e+01
230,2.300000,-1.337913e+01,-1.606187e+01,7.282620e+00,-4.066307e+01,-4.962474e+01,-4.037023e+01,-7.102089e+00,-2.648028e+01,5.715864e+00,-7.793516e+01,1.341264e+01,3.243133e+00,2.191148e+01
231,2.310000,-1.729745e+01,-1.433861e+01,3.437868e+00,-3.978461e+01,-3.867603e+01,-3.177755e+01,-2.415358e+01,-3.404138e+01,1.269237e+00,-5.734931e+01,1.053865e+01,-4.690217e+00,2.232109e+01
232,2.320000,-2.074720e+01,-9.774076e+00,-3.429898e+00,-4.099439e+01,-4.241034e+01,-3.496103e+01,-3.949482e+01,-3.103521e+01,6.746469e+00,-5.791517e+01,3.632164e+00,-9.685285e+00,2.253443e+01
233,2.330000,-1.826186e+01,-1.763937e+00,-6.885293e+00,-2.366192e+01,-4.358508e+01,-3.516954e+01,-3.407841e+01,-1.875505e+01,-1.091815e+01,-5.832878e+01,6.375463e+00,5.478890e+00,2.232873e+01
234,2.340000,-2.275156e+01,9.739889e+00,-1.069043e+01,-3.953122e+00,-4.535214e+01,-3.249663e+01,-3.986538e+01,-8.129925e+00,-2.285611e+01,-5.175393e+01,-3.751946e-01,1.132679e+01,2.147388e+01
235,2.350000,-3.391208e+01,1.872124e+01,-8.994559e+00,1.811402e+00,-4.077063e+01,-2.132202e+01,-3.548825e+01,-7.227108e+00,-2.985817e+00,-3.890659e+01,-4.346440e+00,8.025246e+00,2.019546e+01
236,2.360000,-4.216055e+01,1.745673e+01,-1.347089e+01,-1.229996e+01,-3.245977e+01,-1.488116e+01,-2.822663e+01,-6.622689e+00,-4.792248e+00,-4.113394e+01,-9.469867e+00,6.446273e+00,1.988191e+01
237,2.370000,-4.303449e+01,2.010459e+01,-1.533226e+01,-1.419971e+01,-2.888966e+01,-1.859498e+01,-4.042382e+01,-1.419436e+01,-1.849046e+01,-3.448640e+01,3.125394e-01,1.293087e+01,1.996143e+01
238,2.380000,-4.649242e+01,1.712566e+01,-1.174352e+01,-1.241530e+01,-2.964131e+01,-1.189004e+01,-5.282021e+01,-2.170485e+01,-1.375791e+01,-3.733677e+01,-3.345474e+00,2.592761e+01,2.002500e+01
239,2.390000,-4.836465e+01,1.243766e+01,-1.382294e+01,-9.628972e-01,-3.292168e+01,-2.886886e+00,-2.922293e+01,-7.640914e+00,2.194949e+00,-3.350349e+01,6.728866e+00,1.844743e+01,1.986814e+01
240,2.400000,-4.703559e+01,1.856024e+01,-1.508272e+01,-7.392566e+00,-3.292785e+01,4.303264e+00,-2.837886e+01,7.182684e+00,1.004028e+01,-2.974300e+01,5.740082e+00,2.158482e+01,1.960228e+01
241,2.410000,-4.783731e+01,2.314730e+01,-1.075938e+01,5.389898e+00,-2.983586e+01,-4.297268e+00,-2.418684e+01,1.148983e+01,7.580179e+00,-3.251466e+01,-3.074984e+00,1.447664e+01,1.923488e+01
242,2.420000,-2.344905e+01,3.021325e+01,-1.515261e+01,-1.024735e+01,-5.050397e+01,-3.198764e+01,-4.290382e+01,-3.965706e+00,4.476241e-01,-3.070114e+01,-6.964533e+00,2.860850e+01,2.144758e+01
243,2.430000,-1.038019e+01,7.491448e+00,-1.162940e+01,-2.132167e+01,-4.543467e+01,-3.747631e+01,-5.401844e+01,-1.414176e+01,7.116601e+00,-4.503452e+01,-7.040392e+00,2.165959e+01,2.265710e+01
244,2.440000,-1.306745e+01,-1.201840e+00,-8.241095e+00,-1.354390e+01,-3.552633e+01,-4.067630e+01,-5.661801e+01,-2.138439e+01,6.667327e-01,-5.874363e+01,-1.515962e+01,2.967248e+01,2.312590e+01
245,2.450000,-1.168410e+01,-1.985184e+00,2.890704e+00,-1.675645e+01,-3.368838e+01,-4.028466e+01,-5.258694e+01,-1.688892e+01,1.020333e+01,-4.662049e+01,-1.991759e+01,1.191792e+01,2.308555e+01
246,2.460000,-1.127266e+01,2.050046e+00,-1.773292e+00,-1.927016e+01,-3.073927e+01,-4.773118e+01,-5.806833e+01,-1.657207e+01,1.000075e+01,-5.032013e+01,-1.791575e+01,9.267465e+00,2.291721e+01
247,2.470000,-8.329817e+00,3.938879e+00,-8.426297e+00,-1.367122e+01,-2.704962e+01,-4.661074e+01,-6.252383e+01,-1.706846e+01,1.685999e+01,-4.567378e+01,-2.455989e+01,1.175585e+01,2.263330e+01
248,2.480000,-1.292480e+01,1.407600e+01,-1.671423e+01,-1.541825e+01,-4.889344e+01,-3.018730e+01,-5.487062e+01,-1.173869e+01,1.783781e+01,-4.501829e+01,-3.551569e+01,5.556793e+00,2.210186e+01
249,2.490000,-1.547214e+01,1.820423e+01,-2.977217e+01,-1.168748e+01,-5.367996e+01,-1.718599e+01,-4.467049e+01,-1.914556e+01,1.066549e+01,-3.849431e+01,-3.299745e+01,-1.666378e+00,2.166986e+01
250,2.500000,-1.498719e+01,2.351363e+01,-3.957144e+01,-3.558562e+00,-5.683073e+01,-2.608970e+01,-4.607065e+01,-2.274331e+01,4.719676e+00,-4.113889e+01,-2.641091e+01,1.025026e+00,2.160530e+01
251,2.510000,-1.426770e+01,2.458454e+01,-2.710342e+01,-9.751659e+00,-6.375239e+01,-2.655874e+01,-5.762916e+01,-2.716644e+01,2.406577e+01,-3.519645e+01,-3.758419e+01,5.847874e+00,2.179210e+01
252,2.520000,-1.443075e+01,1.790889e+01,-2.426374e+01,-2.229640e+01,-5.135256e+01,-3.089807e+01,-6.910611e+01,-2.528059e+01,1.951489e+01,-4.065555e+01,-3.230570e+01,5.573219e+00,2.175544e+01
253,2.530000,-1.416324e+01,7.921404e+00,-1.490239e+01,-3.251498e+01,-3.911847e+01,-1.892822e+01,-6.554220e+01,-2.746362e+01,2.573255e+01,-3.185653e+01,-2.928581e+01,2.763495e+00,2.148357e+01
254,2.540000,-1.380214e+01,-5.235689e+00,-1.440949e+01,-4.394496e+01,-2.471167e+01,-1.073121e+01,-5.124828e+01,-1.622332e+01,2.970780e+01,-3.721968e+01,-2.939277e+01,-9.733570e+00,2.122775e+01
255,2.550000,-1.636195e+01,-1.357053e+01,-1.160641e+01,-3.805413e+01,-2.645819e+01,-2.656056e+01,-3.557536e+01,2.598109e+00,2.502045e+01,-4.752715e+01,-2.236850e+01,-1.376475e+01,2.166453e+01
256,2.560000,-1.398462e+01,-1.755530e+01,-1.975680e+00,-3.650940e+01,-3.789854e+01,-4.536947e+01,-1.984803e+01,7.755043e+00,2.786904e+01,-4.877032e+01,-2.147707e+01,-8.534964e+00,2.221439e+01
257,2.570000,-1.480228e+01,-1.585250e+01,3.921299e+00,-3.697194e+01,-3.315881e+01,-4.098715e+01,-1.754218e+01,1.921633e+00,3.881040e+01,-4.723819e+01,-1.300399e+01,-1.454165e+01,2.244711e+01
258,2.580000,-1.754384e+01,-1.872816e+01,1.178934e+00,-5.675976e+01,-3.134128e+01,-4.390580e+01,-2.953970e+01,-2.110169e+01,2.987772e+01,-4.660673e+01,-1.982075e+01,-1.727051e+01,2.232043e+01
259,2.590000,-1.017580e+01,-1.318941e+01,1.144307e+01,-5.239624e+01,-1.699500e+01,-4.018652e+01,-1.900538e+01,-1.937524e+01,1.176135e+01,-3.256669e+01,-2.794591e+01,-1.057219e+01,2.173236e+01
260,2.600000,-7.527243e+00,-4.571291e+00,1.008114e+01,-3.532543e+01,-9.317528e+00,-4.437340e+01,-1.839515e+01,-2.109525e+01,-1.261465e+01,-4.270200e+01,-3.240129e+01,-2.501349e+00,2.087349e+01
261,2.610000,-6.170333e+00,8.419686e-01,1.192636e+01,-3.584808e+01,-1.418179e+01,-3.852319e+01,-1.882232e+01,-2.168235e+01,-8.003938e+00,-3.672461e+01,-3.418657e+01,-2.275499e+00,2.016013e+01
262,2.620000,-7.453879e+00,1.329174e+00,1.058896e+01,-2.492290e+01,-1.865651e+01,-3.659702e+01,-1.301297e+01,-1.122212e+01,1.611421e+00,-2.435038e+01,-2.882829e+01,1.099231e+00,1.856021e+01
