frameIndex,frameTime,pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],pcm_LOGenergy
45,0.450000,-1.294980e+01,1.319864e+00,4.845822e+00,-2.233405e+01,-9.007201e+00,-9.693314e+00,-7.400807e+00,2.620251e+00,4.541576e+00,-6.391400e+00,-1.734208e+00,5.606519e+00,1.488608e+01
46,0.460000,-1.005184e+01,-2.858656e+00,1.263931e+00,-2.513497e+01,-2.037743e+01,-4.109155e+00,-1.998031e+01,-8.624986e+00,8.499754e+00,-9.457114e-01,-8.540751e+00,-4.425446e+00,1.502789e+01
47,0.470000,-1.178256e+01,2.572314e+00,-5.413405e+00,-2.227654e+01,-1.666208e+01,-4.456150e+00,-8.313452e+00,-4.248050e+00,-1.570462e+00,-1.038060e+01,-2.009488e+00,-4.055336e+00,1.523840e+01
48,0.480000,-9.517072e+00,-2.456020e+00,-5.152485e+00,-1.748805e+01,-1.180036e+01,-1.373460e+01,-1.780323e+01,-8.213278e+00,-3.689242e+00,-2.952817e-01,1.497261e+00,6.138477e+00,1.508167e+01
49,0.490000,-9.583069e+00,2.897561e+00,-1.212130e-01,-1.659333e+01,-1.658730e+01,-1.265902e+01,-8.178227e+00,-3.505119e+00,4.374868e-01,-1.782195e+00,-5.005693e+00,1.402458e+00,1.501896e+01
50,0.500000,-1.208983e+01,4.031271e+00,-9.222375e-01,-1.607234e+01,-1.089169e+01,-1.377716e+01,-1.303124e+01,-1.298921e+00,1.065046e+00,-5.037001e+00,-1.149868e+01,-7.819397e+00,1.459271e+01
51,0.510000,-1.558858e+01,-1.382168e+00,8.256557e-01,-3.265252e+00,-1.895502e+01,-2.624939e+01,-1.479891e+01,6.617810e+00,6.340391e+00,-1.215222e+00,-1.315631e+01,-5.540395e+00,1.445014e+01
52,0.520000,-1.040923e+01,-6.366559e+00,-9.624063e+00,-6.473486e+00,-6.950388e+00,-1.356296e+01,-1.652444e+01,-2.800136e+00,2.830998e+00,-1.028004e+01,-8.647557e+00,2.223569e+00,1.448904e+01
53,0.530000,-9.849206e+00,-7.961562e+00,-1.311028e+01,-1.314007e+01,-3.330235e-01,6.337262e-02,-1.798183e+01,-9.171601e+00,3.817454e-02,-1.228933e+01,-8.909925e+00,4.591706e+00,1.455917e+01
54,0.540000,-1.063753e+01,-2.134049e+01,-1.534685e+01,5.015188e+00,1.344997e+01,-4.599903e+00,-1.604664e+01,1.201097e+01,1.442935e+01,-7.849168e+00,-2.879303e+01,1.389686e+00,1.617674e+01
55,0.550000,-9.203970e+00,-3.329321e+01,-3.200970e+01,1.294699e+00,7.254717e+00,6.367185e+00,-5.478060e+00,9.266230e+00,9.590071e+00,-2.106029e+01,-3.065790e+01,-5.282129e+00,1.670907e+01
56,0.560000,-6.485869e+00,-2.294781e+01,-2.602782e+01,2.908669e+00,5.097647e+00,7.994533e+00,-7.080004e+00,3.023735e+00,4.465807e+00,-1.749615e+01,-3.389307e+01,-6.328462e-01,1.672956e+01
57,0.570000,-9.043806e+00,-2.986156e+01,-2.576949e+01,9.123805e-01,7.268066e+00,5.546349e+00,-5.708418e+00,7.918347e-01,7.311069e+00,9.200121e-01,-1.943443e+01,-4.342317e+00,1.670655e+01
58,0.580000,-7.818831e+00,-2.623358e+01,-3.113102e+01,-5.343289e+00,9.360389e+00,1.219927e+01,5.997007e+00,-6.396934e+00,-6.439521e+00,-1.615722e+01,-2.674818e+01,2.874351e+00,1.678281e+01
59,0.590000,-1.021494e+01,-2.090310e+01,-2.958338e+01,-4.955384e+00,8.733994e+00,1.259111e+01,-6.771679e+00,-1.027462e+01,-1.707974e+01,-2.688638e+01,-2.481008e+01,8.515409e+00,1.659562e+01
60,0.600000,-1.270212e+01,-1.379598e+01,-1.984586e+01,-4.273560e+00,-1.013765e+00,9.807681e-01,-1.802635e+00,-1.317549e+01,-1.628467e+01,-1.947153e+01,-2.559374e+01,3.606922e+00,1.588371e+01
61,0.610000,-1.177582e+01,-1.098685e+01,-1.444431e+01,4.761500e+00,1.090797e+01,9.328748e+00,-1.255034e+01,-1.939656e+01,-2.208484e+01,-2.291763e+01,-2.049480e+01,3.213111e+00,1.506041e+01
62,0.620000,-1.202215e+01,-5.050192e+00,-1.872767e+01,-6.049726e+00,3.596482e+00,5.860108e-02,-2.065971e+01,-4.416561e+00,-7.479381e+00,-1.174573e+01,-1.195036e+01,6.126151e+00,1.489219e+01
63,0.630000,-1.339231e+01,-3.675241e+00,-1.538492e+01,-1.980398e+00,8.217150e-03,2.732568e+00,-1.673540e+01,-5.494027e+00,-4.717794e+00,-1.276133e+01,-8.492878e+00,5.430114e+00,1.440174e+01
64,0.640000,-1.864990e+01,-3.860289e+00,-2.042575e+01,-1.984199e+01,-1.637957e+01,-9.247609e+00,-8.584091e+00,1.850291e+01,1.573622e+01,-1.007261e+01,-1.805300e+01,-1.277333e+01,1.560837e+01
65,0.650000,-1.431124e+01,-9.513316e-01,-1.876802e+01,-1.314530e+01,-2.203743e+01,-1.061920e+01,-7.636449e+00,2.409303e+01,1.659257e+01,-7.215002e+00,-1.865707e+01,-1.784804e+01,1.565961e+01
66,0.660000,-2.186864e+01,-1.688949e+01,-1.735510e+01,-2.228650e+01,3.329389e-01,7.833709e+00,-2.609558e+01,5.901990e+00,-9.140815e+00,-3.196705e+01,-1.476687e+01,-3.045721e+00,1.715206e+01
67,0.670000,-3.024713e+01,-2.890344e+01,-1.225679e+01,-2.258714e+01,5.447730e+00,5.972383e+00,-3.363691e+00,1.451105e+01,-1.410826e+01,-4.276217e+01,2.353066e+00,-8.366046e+00,1.846690e+01
68,0.680000,-3.486993e+01,-3.129460e+01,-2.070253e+01,-2.417817e+01,1.325031e+01,-4.845880e+00,-1.632846e+01,1.186416e+01,4.867399e+00,-4.077529e+01,-6.896034e-01,-1.254747e+01,1.971655e+01
69,0.690000,-4.014561e+01,-3.283631e+01,-2.473055e+01,-2.008437e+01,1.704118e+01,1.005710e+01,-6.113585e+00,1.222735e+01,-3.972970e+00,-3.042591e+01,-9.157810e+00,-7.339599e+00,2.063640e+01
70,0.700000,-4.700937e+01,-3.588464e+01,-2.268004e+01,-1.708249e+01,1.101795e+01,3.193127e+00,-8.327493e+00,9.504986e+00,1.225931e+00,-1.280023e+01,-1.336231e+00,-9.605423e+00,2.125366e+01
71,0.710000,-4.549434e+01,-3.165005e+01,-2.397550e+01,-2.509112e+01,1.312491e+01,-1.824795e+00,-1.329654e+01,3.031950e+00,-1.778969e+00,-2.018251e+01,-1.191855e+01,-1.329688e+01,2.170471e+01
72,0.720000,-3.168954e+01,-1.265233e+01,-1.044241e+01,-1.419285e+01,1.004396e+01,-1.196749e+01,-1.622187e+01,-1.732058e+01,-1.723730e+01,-3.599186e+01,-2.159322e+01,-1.722806e+01,2.210933e+01
73,0.730000,-2.660744e+01,-3.024634e+00,-6.212325e+00,-1.346270e+01,1.655650e+00,-1.791417e+01,-1.700202e+01,-2.284080e+01,-1.609616e+01,-3.810861e+01,-2.431979e+01,-2.719675e+01,2.253698e+01
74,0.740000,-1.869408e+01,-4.051407e+00,-2.335371e+01,-3.285746e+01,-1.047182e+00,-2.288239e+01,-1.748805e+01,-3.110216e+01,-2.997441e+01,-4.446353e+01,-1.492198e+01,-1.171088e+01,2.363738e+01
75,0.750000,-1.118724e+01,-1.614848e+01,-3.276896e+01,-3.220501e+01,8.527002e-02,-3.077737e+01,-3.197780e+01,-4.328756e+01,-1.126615e+01,-4.072651e+01,-5.572472e+00,-7.618271e+00,2.441143e+01
76,0.760000,-1.227115e+01,-1.926652e+01,-3.411269e+01,-3.544009e+01,1.524628e+01,-3.778143e+01,-3.204691e+01,-3.871357e+01,-7.611682e+00,-3.131821e+01,3.222541e+00,-8.068821e+00,2.485191e+01
77,0.770000,-9.467292e+00,-2.034571e+01,-3.030849e+01,-3.616272e+01,1.539988e+01,-2.061404e+01,-2.451557e+01,-4.780859e+01,-8.863486e-02,-2.059089e+01,1.151995e+00,-7.431796e+00,2.516265e+01
78,0.780000,-1.182576e+01,-2.451139e+01,-3.940375e+01,-4.971336e+01,2.634523e+01,-2.947293e+01,-3.311841e+01,-4.882100e+01,-1.063730e+01,-2.667734e+01,-7.256797e+00,-1.685279e+00,2.540534e+01
79,0.790000,-1.735858e+01,-3.116493e+01,-2.974755e+01,-4.773058e+01,1.968796e+01,-1.830866e+01,-2.042246e+01,-3.916576e+01,-2.034215e+01,-1.405652e+01,-1.215083e+01,1.115849e+01,2.531374e+01
80,0.800000,-2.451922e+01,-3.424267e+01,-2.425346e+01,-4.374665e+01,3.106682e+00,-1.517727e+01,-1.683985e+01,-3.195314e+01,-5.132240e+00,2.977337e+00,-4.851109e+00,1.566387e+01,2.500238e+01
81,0.810000,-2.282030e+01,-3.214450e+01,-1.807919e+01,-3.235964e+01,-2.163447e+00,-2.700576e+00,-2.721758e+01,-3.898861e+01,2.820063e+00,-4.377295e+00,-5.140389e-01,1.937157e+01,2.448879e+01
82,0.820000,-2.367071e+01,-3.662532e+01,-2.339583e+01,-3.739394e+01,-7.125651e+00,-6.092325e+00,-3.329690e+01,-4.067041e+01,-8.251398e-01,-5.457386e+00,-3.165888e+00,2.535065e+01,2.444722e+01
83,0.830000,-1.981667e+01,-3.606555e+01,-2.233735e+01,-3.567324e+01,-1.139578e+01,-1.046365e+00,-3.771627e+01,-3.558742e+01,6.904449e+00,-1.117653e+01,-9.778140e-01,3.480276e+01,2.425476e+01
84,0.840000,-1.940347e+01,-3.524683e+01,-3.262010e+01,-2.377704e+01,-2.310949e+01,-7.241501e+00,-3.828049e+01,-2.856231e+01,2.896693e+00,-1.398399e+01,-4.776132e+00,3.557339e+01,2.393938e+01
85,0.850000,-2.577470e+01,-2.530843e+01,-3.454052e+01,-1.733054e+01,-9.864547e+00,-1.249008e+01,-3.166024e+01,-2.136074e+01,-3.694865e+00,-1.493665e+01,-1.922275e+00,2.027308e+01,2.339401e+01
86,0.860000,-3.676418e+01,-1.583272e+01,-8.778129e+00,-1.194642e+01,-7.182488e+00,-5.299381e+00,-2.794745e+01,-1.389353e+01,-1.320214e+00,-1.728400e+01,-5.196061e-01,1.608637e+01,2.257527e+01
87,0.870000,-3.980743e+01,-1.946034e+01,-1.338382e+01,-1.431853e+01,-1.139627e+01,-1.267434e+01,-6.507004e+00,-1.687715e+01,-6.217142e+00,-2.755862e+01,2.857024e+00,9.415378e+00,2.266877e+01
88,0.880000,-4.166340e+01,-2.092277e+01,-1.601082e+01,-1.793413e+01,-4.720238e+00,-9.110148e+00,-4.965340e+00,-8.277791e+00,1.367220e+01,-2.394607e+01,-3.941733e+00,-5.698291e+00,2.279748e+01
89,0.890000,-4.287841e+01,-2.489675e+01,-2.221734e+01,-1.483203e+01,5.998428e+00,-1.168600e+01,-4.691983e+00,-2.656716e+00,5.127051e+00,-3.449670e+01,2.511793e+00,5.782973e+00,2.288058e+01
90,0.900000,-3.871326e+01,-1.923468e+01,-2.019242e+01,-2.337044e+01,4.514624e+00,-1.585618e+01,-6.243036e+00,-1.341424e+01,9.997672e+00,-2.089273e+01,1.689355e+01,1.696570e+01,2.308690e+01
91,0.910000,-2.479398e+01,-1.925888e+01,-3.182692e+01,-3.224019e+01,-2.380274e+00,-2.128354e+01,-1.080078e+01,-2.460136e+01,1.841045e+00,-2.051480e+01,1.455295e+01,2.428356e+01,2.419987e+01
92,0.920000,-1.891450e+01,-3.245781e+01,-3.375005e+01,-4.221074e+01,-4.329716e+00,-1.956237e+01,-1.333235e+01,-1.407276e+01,6.164105e+00,-1.416750e+01,2.044268e+01,3.062484e+01,2.500752e+01
93,0.930000,-1.807520e+01,-3.697527e+01,-2.814918e+01,-4.154127e+01,1.094685e+01,-1.648660e+01,-1.819839e+01,-2.093420e+01,1.354415e+01,-9.901575e+00,1.820708e+01,3.426250e+01,2.545644e+01
94,0.940000,-2.220135e+01,-3.992378e+01,-2.629323e+01,-4.099237e+01,1.699578e+01,-2.692813e+01,-1.510901e+01,-2.151068e+01,1.843896e+01,-1.425006e+01,2.039717e+01,3.442124e+01,2.551315e+01
95,0.950000,-2.726368e+01,-3.452695e+01,-2.021855e+01,-4.213312e+01,7.180079e+00,-1.870765e+01,-1.828292e+01,-2.690959e+01,1.769949e+01,-1.349671e+01,2.156893e+01,3.211017e+01,2.530014e+01
96,0.960000,-2.954159e+01,-3.447107e+01,-1.740477e+01,-3.915661e+01,9.832546e-01,-1.311215e+01,-2.750258e+01,-2.643067e+01,1.508847e+01,-1.160938e+01,1.682842e+01,3.071539e+01,2.503810e+01
97,0.970000,-3.358745e+01,-3.946450e+01,-2.570213e+01,-4.606184e+01,-6.206112e+00,-1.637226e+01,-3.427293e+01,-2.550041e+01,1.076610e+01,-9.462012e+00,1.429493e+01,2.787771e+01,2.489955e+01
98,0.980000,-3.137913e+01,-3.842937e+01,-1.803829e+01,-3.518189e+01,7.101206e-01,-9.238243e+00,-4.115039e+01,-3.117133e+01,1.174118e+01,-1.253364e+01,1.910724e+01,3.338858e+01,2.489645e+01
99,0.990000,-2.379888e+01,-4.092371e+01,-1.970169e+01,-3.295070e+01,-6.209058e-01,-3.804224e+00,-3.357182e+01,-1.716295e+01,2.160777e+01,-1.839124e+01,1.664082e+01,2.636054e+01,2.483245e+01
100,1.000000,-1.944890e+01,-3.564382e+01,-2.824184e+01,-2.446520e+01,-4.207111e+00,2.246991e+00,-3.096922e+01,-2.232247e+01,1.798866e+01,-1.745929e+01,1.979010e+01,2.668192e+01,2.447499e+01
101,1.010000,-2.339754e+01,-2.532749e+01,-3.008582e+01,-2.668316e+01,-3.401865e+00,1.730275e+00,-3.047264e+01,-1.724544e+01,5.804309e+00,-4.501556e+00,1.455651e+01,1.288823e+01,2.378122e+01
102,1.020000,-3.648308e+01,-2.055003e+01,-2.000090e+01,-1.932632e+01,-5.760090e+00,-8.689035e+00,-2.973912e+01,-3.222126e+00,5.923322e+00,-2.165706e+01,-8.315171e-01,4.888928e+00,2.285429e+01
103,1.030000,-4.012481e+01,-1.806374e+01,-1.493987e+01,-4.294436e+00,-2.134163e+00,-1.612806e+01,-2.873757e+01,-1.991023e+01,-1.260521e+00,-3.765952e+01,-3.708455e+00,-1.166620e+01,2.261220e+01
104,1.040000,-4.984869e+01,-1.915464e+01,-1.126463e+01,-1.317959e+00,8.609191e+00,-7.762873e+00,-2.385482e+01,-2.699470e+01,2.589103e+00,-2.930349e+01,-7.771607e+00,-1.243310e+01,2.264261e+01
105,1.050000,-4.784115e+01,-2.637140e+01,-2.340042e+01,-1.183094e+01,-3.946576e-01,-1.640071e+01,-1.824044e+01,-8.127864e+00,2.318553e+00,-3.340232e+01,-9.106210e+00,-1.107616e+01,2.232881e+01
106,1.060000,-4.209255e+01,-2.091806e+01,-1.564140e+01,-6.523066e+00,1.565532e+01,-5.126127e+00,-2.707067e+00,-2.464793e+00,1.348409e+01,-2.099337e+01,1.641017e+01,1.001818e+01,2.137730e+01
107,1.070000,-4.220259e+01,-2.077541e+01,-1.954542e+01,-1.607484e+01,1.202024e+01,-1.459945e+01,-1.062009e+01,-8.834002e+00,1.771415e+01,-1.594756e+01,1.043710e+01,-5.271583e+00,2.080904e+01
108,1.080000,-3.993937e+01,-2.085053e+01,-2.390590e+01,-1.987327e+01,7.149255e+00,-1.978283e+01,-1.126531e+01,-1.713873e+01,2.365618e+01,-1.360863e+01,5.738780e+00,2.322867e+00,2.097000e+01
109,1.090000,-1.575917e+01,-2.042488e+01,-4.307013e+01,-3.304774e+01,-1.951698e+00,-2.553771e+01,-2.336503e+01,-2.327862e+01,6.194153e+00,-3.475174e+01,9.521829e+00,1.324586e+01,2.350676e+01
110,1.100000,-1.279645e+01,-3.772049e+01,-3.309888e+01,-4.227598e+01,-2.392972e+00,-2.058015e+01,-2.589486e+01,-3.024171e+01,7.444812e+00,-3.235743e+01,1.764251e+01,2.196188e+01,2.419378e+01
111,1.110000,-1.258522e+01,-4.054002e+01,-2.397620e+01,-5.244113e+01,1.257400e+01,-1.873745e+01,-3.060713e+01,-3.062105e+01,4.093347e+00,-2.210196e+01,2.326322e+01,2.505772e+01,2.439855e+01
