frameIndex,frameTime,pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],pcm_LOGenergy
10,0.100000,-1.984125e+01,2.547766e+00,3.582927e+00,-2.015211e-01,-3.189932e+00,-2.741596e+00,-2.506769e+01,-1.348956e+01,1.773859e-01,5.829904e+00,-9.643054e-01,-7.238968e+00,1.201762e+01
11,0.110000,-2.138214e+01,3.254131e+00,5.423396e+00,2.711060e+00,1.035041e+01,7.395722e-01,-1.755611e+01,-1.700312e+01,-5.893213e+00,-8.390783e-01,-2.381705e+00,-8.805879e+00,1.231451e+01
12,0.120000,-2.183113e+01,5.448107e+00,1.673362e-01,4.857925e-01,1.254411e+01,-5.527716e+00,-9.550553e+00,-1.408591e+01,-4.101705e+00,-1.349124e+01,-1.533150e+01,-9.081395e+00,1.251374e+01
13,0.130000,-2.427988e+01,5.739443e+00,9.917499e+00,9.225287e+00,9.339113e+00,-6.679262e+00,-9.540385e+00,-1.489770e+01,-4.880920e+00,-7.661016e+00,-1.344788e+01,-9.716621e-01,1.247806e+01
14,0.140000,-2.617721e+01,5.981812e+00,7.087655e+00,6.082814e+00,1.822324e+01,1.498580e+00,-7.132593e+00,-3.290807e+01,-1.354342e+01,-7.856155e+00,-3.419492e+00,9.950702e+00,1.256470e+01
15,0.150000,-2.585928e+01,1.100331e+00,2.951911e+00,3.643198e+00,6.393748e+00,-1.777644e+01,-1.803987e+01,-2.838184e+01,3.169701e-01,-1.462314e+01,-1.454885e+01,-4.657390e+00,1.250877e+01
16,0.160000,-2.305958e+01,-3.525995e-01,4.711620e-01,7.199126e+00,2.832890e+00,-1.140625e+01,-1.495804e+01,-1.631890e+01,-7.877079e-01,-1.050090e+01,-1.628728e+01,6.360095e-01,1.243898e+01
17,0.170000,-2.246061e+01,8.458523e-01,7.385375e-01,1.071063e+01,1.104848e+01,1.824292e+00,2.835457e+00,-7.488489e+00,4.535824e+00,-3.109034e+00,-8.832244e+00,1.117313e+01,1.274772e+01
18,0.180000,-2.156130e+01,6.883184e+00,-1.298407e+00,6.651334e+00,1.752109e+01,-2.307977e+00,-5.633748e-01,-1.252660e+01,1.247440e+01,-7.162345e+00,-1.195640e+01,1.661532e+01,1.283810e+01
19,0.190000,-2.169097e+01,-3.784351e-01,-1.483673e+00,8.947921e+00,9.568193e+00,-1.023408e+01,-8.530451e+00,-1.114973e+01,7.767225e+00,-4.706511e+00,-1.262814e+01,2.834688e+00,1.298180e+01
20,0.200000,-1.878570e+01,6.233836e+00,4.645795e+00,1.568885e+01,1.583387e+01,-6.361159e+00,-1.843615e+00,-6.452402e+00,-4.894862e+00,-1.239264e+00,-1.496099e+01,7.166804e+00,1.327570e+01
21,0.210000,-1.644078e+01,6.781070e+00,4.770296e+00,9.747435e+00,1.417398e+01,-5.927587e+00,-6.152413e+00,-1.775562e+01,-1.590042e+01,-3.205976e+00,-1.764167e+01,-8.874361e-01,1.328781e+01
22,0.220000,-1.548025e+01,3.283546e+00,2.042167e-01,4.093807e+00,9.630923e+00,-9.037087e+00,-2.217278e+01,-1.311407e+01,-3.671299e+00,2.563882e+00,-4.615660e-02,1.179190e+01,1.289614e+01
23,0.230000,-1.959711e+01,8.515590e+00,5.878211e+00,5.036343e+00,5.185419e+00,-1.438093e+01,-2.370682e+01,-5.942574e+00,1.596674e+00,1.338564e+01,-6.833449e+00,-5.311212e+00,1.227688e+01
24,0.240000,-2.156379e+01,5.917624e+00,1.140587e+01,9.983227e+00,8.611285e+00,-8.441570e-01,-1.876619e+01,-7.167588e+00,-1.233471e+00,3.120272e+00,-8.572965e-01,6.258128e+00,1.178055e+01
25,0.250000,-2.252927e+01,-1.789659e+00,6.054944e+00,6.334153e+00,4.563380e+00,-3.704143e+00,-1.678594e+01,-1.306646e+01,1.426309e+00,2.510122e+00,1.859255e+00,4.761089e+00,1.160010e+01
26,0.260000,-2.098762e+01,-6.832525e-01,8.639869e+00,1.738779e+01,1.042927e+01,-3.306063e-01,-1.829418e+01,-1.047344e+01,-1.163763e+01,7.710299e+00,-2.092079e+00,-4.688359e+00,1.131181e+01
27,0.270000,-1.597278e+01,-2.372373e+00,-5.662762e+00,-7.881471e+00,-6.095314e+00,1.663355e+00,5.523575e+00,8.006340e+00,-1.172995e+01,-5.665583e+00,-1.441653e+01,-1.253795e+01,1.348882e+01
28,0.280000,-9.037822e+00,-6.007801e+00,-2.333524e+01,-2.158494e+01,-1.553952e+01,1.421269e+01,1.170092e+01,2.231224e+01,1.557079e+01,-1.163647e+01,-3.362041e+01,-2.704978e+00,1.577901e+01
29,0.290000,-1.053208e+01,-9.288919e+00,-2.482220e+01,-3.613684e+01,-2.916568e+01,-4.591300e-01,9.751960e+00,2.245551e+01,2.055077e+01,-1.358128e+01,-2.918549e+01,2.514581e-02,1.682706e+01
30,0.300000,-1.518135e+01,-1.118327e+01,-1.173044e+01,-4.461211e+01,-4.398374e+00,-3.956835e-01,2.547311e+00,1.563900e+01,2.193839e+01,-2.518321e+01,-4.822338e+01,5.942514e+00,1.731133e+01
31,0.310000,-2.333299e+01,-2.036724e+01,-5.395823e+00,-5.213557e+01,1.796501e+01,-7.664301e+00,7.638890e+00,1.652321e+01,1.545654e+01,-3.818081e+01,-5.336714e+01,5.547998e+00,1.746930e+01
32,0.320000,-2.350155e+01,-3.037830e+01,-1.028689e+01,-4.237531e+01,2.781545e+01,-2.386943e+01,1.004046e+01,1.534051e+01,5.931586e-01,-3.725266e+01,-4.811211e+01,4.048108e+00,1.804766e+01
33,0.330000,-2.212536e+01,-3.352533e+01,-1.696253e+00,-4.236644e+01,2.403001e+01,-2.393073e+01,1.802443e+01,1.991780e+01,8.140844e+00,-2.548280e+01,-2.954508e+01,2.086534e+01,1.830363e+01
34,0.340000,-2.380953e+01,-3.404274e+01,-1.386486e+00,-4.180181e+01,3.250915e+01,-2.457486e+01,1.832172e+01,3.342997e+01,1.461825e+01,-2.417495e+01,-2.729958e+01,2.377537e+01,1.839708e+01
35,0.350000,-2.283803e+01,-3.883208e+01,-7.543605e+00,-3.733161e+01,3.222008e+01,-1.490684e+01,6.883450e+00,2.458930e+01,1.067308e+01,-3.552486e+01,-4.505959e+01,1.027924e+01,1.849485e+01
36,0.360000,-2.101457e+01,-3.969746e+01,-4.575133e+00,-2.776034e+01,2.984244e+01,-1.795838e+01,1.968766e+01,3.019381e+01,-1.085867e+00,-4.340439e+01,-3.343390e+01,4.157891e+00,1.830201e+01
37,0.370000,-2.535716e+01,-4.119996e+01,5.465657e-01,-2.753778e+01,2.835496e+01,-8.668917e+00,2.759477e+01,2.303057e+01,2.859469e+00,-3.886074e+01,-2.891256e+01,1.062681e+01,1.794799e+01
38,0.380000,-2.176428e+01,-4.063708e+01,-4.902145e+00,-2.571316e+01,2.196051e+01,-5.025812e+00,1.453188e+01,7.908257e+00,-5.288264e+00,-2.096943e+01,-2.805485e+01,6.944209e+00,1.767591e+01
39,0.390000,-1.887901e+01,-4.258541e+01,-4.642731e+00,-2.788822e+01,2.021272e+01,-8.009384e+00,1.005178e+01,1.304458e+01,-1.868554e+01,-2.227941e+01,-2.897601e+01,5.748180e+00,1.772883e+01
40,0.400000,-2.117899e+01,-4.813842e+01,5.407434e+00,-2.929250e+01,2.383766e+01,1.606730e+00,-2.526471e-01,2.232943e+01,-1.841326e+01,-1.791502e+01,-1.968135e+01,6.535118e+00,1.815959e+01
41,0.410000,-2.067343e+01,-4.567321e+01,8.374810e+00,-3.321570e+01,1.439586e+01,-1.382160e+01,-7.420834e-01,3.481495e+01,-3.293256e+01,-2.455604e+01,-2.650785e+01,2.815218e-01,1.835398e+01
42,0.420000,-2.149282e+01,-4.314418e+01,1.598123e+01,-3.355883e+01,1.496278e+01,-3.855817e+00,-1.073575e-01,3.684872e+01,-3.000337e+01,-2.038545e+01,-3.880912e+01,1.051898e+00,1.833068e+01
43,0.430000,-2.507461e+01,-4.365490e+01,1.154509e+01,-2.807618e+01,1.463845e+01,-2.089135e+01,-1.115258e+01,2.075516e+01,-2.738815e+01,-1.884957e+01,-3.458339e+01,8.016444e+00,1.818618e+01
44,0.440000,-1.905453e+01,-3.637700e+01,5.890978e+00,-3.349716e+01,5.174403e+00,-1.803411e+01,-6.679339e+00,2.386812e+01,-3.063614e+01,-1.698235e+01,-3.244778e+01,-3.308477e+00,1.788621e+01
45,0.450000,-2.017655e+01,-4.198770e+01,-1.149244e+00,-2.531613e+01,1.232991e+01,-9.097821e+00,-7.811735e+00,1.336769e+01,-3.518491e+01,-1.580184e+01,-3.226069e+01,1.731159e+00,1.781159e+01
46,0.460000,-2.031417e+01,-3.957409e+01,2.392430e+00,-2.161798e+01,1.267020e+01,-6.872786e+00,-1.294981e+01,2.153594e+01,-3.402300e+01,-2.324857e+01,-2.939723e+01,7.297637e+00,1.780764e+01
47,0.470000,-1.536249e+01,-3.231011e+01,1.042547e+01,-2.033071e+01,2.682363e+00,-1.704700e+01,1.125437e+00,2.910528e+01,-3.495242e+01,-1.666938e+01,-2.142924e+01,-4.539767e+00,1.778638e+01
48,0.480000,-2.042511e+01,-3.485138e+01,2.149456e+00,-1.806758e+01,7.174401e+00,-1.831353e+01,-2.432427e+00,4.107038e+01,-3.021896e+01,-2.970228e+01,-3.247711e+01,2.188733e+00,1.770815e+01
49,0.490000,-2.124584e+01,-3.285112e+01,1.004189e+01,-1.138233e+01,1.021800e+01,-1.985937e+01,-7.420321e+00,5.116866e+01,-9.814528e+00,-2.024431e-01,-1.385230e+01,-2.047935e+00,1.767753e+01
50,0.500000,-2.110828e+01,-3.312666e+01,8.746351e+00,-8.282489e+00,1.688360e+01,-1.603404e+01,9.193751e+00,6.459406e+01,-4.697685e+00,-1.781015e+01,-3.264687e+01,-4.298207e+00,1.790019e+01
51,0.510000,-2.050534e+01,-3.729665e+01,1.146180e+00,-1.271271e+01,1.263740e+01,-2.383439e+01,-1.103572e+01,3.373928e+01,-2.429329e+01,-1.845050e+01,-2.471609e+01,1.746167e+01,1.798916e+01
52,0.520000,-2.095950e+01,-3.177186e+01,2.452309e+00,-1.161762e+01,1.078325e+01,-2.295920e+01,-3.954645e+00,4.076087e+01,-3.718881e+01,-1.898908e+01,-2.743769e+01,5.605418e+00,1.772996e+01
53,0.530000,-2.358068e+01,-3.220789e+01,1.951683e+00,-1.184951e+01,1.355644e+01,-2.786502e+01,-2.151598e+01,4.419245e+01,-3.521643e+01,-9.542050e+00,-1.834919e+01,1.015732e+01,1.783300e+01
54,0.540000,-1.995799e+01,-3.818124e+01,2.160804e+00,-1.223038e+01,1.358269e+01,-1.555699e+01,-2.713929e+01,3.811027e+01,-3.437868e+01,-2.386030e+01,-1.307729e+01,1.870902e+01,1.797748e+01
55,0.550000,-1.787551e+01,-3.358353e+01,4.468475e-01,-1.740436e+01,1.104511e+01,-2.216833e+01,-2.796105e+01,3.605646e+01,-1.773380e+01,-3.025896e+00,-9.053521e+00,2.391692e+01,1.791558e+01
56,0.560000,-1.947442e+01,-3.215013e+01,-8.566274e-01,-1.645517e+01,1.553255e+01,-9.954527e+00,-2.333591e+01,3.589371e+01,-2.471804e+01,1.663374e+01,-1.564469e+01,-3.058755e+00,1.778636e+01
57,0.570000,-2.482084e+01,-4.114950e+01,1.329747e+00,-1.411355e+01,1.303825e+00,-8.574331e+00,-3.192967e+01,3.020149e+01,-2.712824e+01,1.990160e+00,-2.753015e+01,-1.052023e+01,1.777979e+01
58,0.580000,-2.037586e+01,-3.853756e+01,8.168094e+00,-7.185327e+00,1.876166e+01,-1.320277e+01,-3.346252e+01,3.013179e+01,-2.763050e+01,-1.314148e+00,-2.697304e+01,9.738034e+00,1.787748e+01
59,0.590000,-2.423697e+01,-4.323511e+01,9.693624e-01,-1.539014e+01,1.164031e+01,-1.260702e+01,-1.555444e+01,3.592745e+01,-2.674386e+01,1.019611e+01,-8.561113e+00,1.381842e+01,1.787786e+01
60,0.600000,-2.149363e+01,-3.889191e+01,-3.948095e+00,-1.179552e+01,1.850300e+01,-2.688605e+01,-2.705810e+01,2.245994e+01,-3.410260e+01,-1.115327e+01,-1.198746e+01,4.553674e+00,1.740752e+01
61,0.610000,-2.173497e+01,-3.234480e+01,1.324943e+00,-1.448599e+01,1.797512e+01,-2.258633e+01,-2.736489e+01,1.744647e+01,-3.745657e+01,-1.038682e+01,-1.961506e+01,3.094482e+00,1.733997e+01
62,0.620000,-1.914146e+01,-3.854227e+01,2.796628e+00,-8.713455e+00,1.359584e+01,-8.537290e+00,-1.614248e+01,1.760509e+01,-2.828137e+01,-3.162989e+00,-8.357477e+00,5.917563e+00,1.729050e+01
63,0.630000,-2.119975e+01,-3.363943e+01,-5.014475e+00,-1.589639e+00,9.868314e+00,-2.295985e+01,-1.538703e+01,1.095235e+01,-3.577244e+01,3.513351e+00,-2.327055e+00,1.483337e+01,1.746128e+01
64,0.640000,-2.202895e+01,-2.977028e+01,-9.062213e+00,1.231057e+01,5.843876e+00,-1.722024e+01,-3.159050e+01,-1.519416e+00,-3.633798e+01,7.502215e+00,9.454987e+00,2.416511e+01,1.750857e+01
65,0.650000,-2.124793e+01,-3.155229e+01,-1.072575e+01,1.391975e+01,8.034233e+00,-1.612862e+01,-2.972433e+01,1.034343e+01,-2.623728e+01,-3.341918e+00,-2.236938e+00,2.567266e+01,1.727244e+01
66,0.660000,-2.245349e+01,-2.828680e+01,-1.012638e+01,1.509977e+01,-2.221482e+00,-1.136365e+01,-2.767061e+01,-3.598658e+00,-3.123459e+01,2.591833e+00,-5.183073e+00,1.491780e+01,1.703222e+01
67,0.670000,-1.861736e+01,-3.140867e+01,-1.552080e+01,5.290998e+00,2.326580e+00,-1.449842e+01,-1.718995e+01,1.190378e+01,-2.366057e+01,-1.766401e+01,5.644014e+00,1.500054e+01,1.734301e+01
68,0.680000,-2.202509e+01,-3.794201e+01,-2.819319e+01,4.581362e-01,-1.399741e+00,-2.653687e+01,-2.231107e+01,7.885961e+00,-3.295710e+01,-2.186274e+01,9.959282e-01,6.838173e+00,1.745516e+01
69,0.690000,-2.078772e+01,-2.146011e+01,-1.376446e+01,8.209615e+00,5.472713e+00,-3.060721e+01,-1.781300e+01,2.098948e+01,-1.562984e+01,-2.005494e+01,-7.708886e+00,5.020389e+00,1.709508e+01
70,0.700000,-2.296124e+01,-2.093179e+01,-2.804651e+00,6.110099e+00,2.942030e-01,-2.363550e+01,-1.501027e+01,1.351296e+01,-1.539713e+01,-1.007938e+01,-6.252366e+00,-5.968638e+00,1.618825e+01
71,0.710000,-2.481216e+01,-1.451083e+01,-3.643428e+00,3.756540e+00,-5.157762e+00,-1.710597e+01,-1.241494e+01,1.208382e+01,-2.269613e+01,-2.358951e+01,-1.375055e+00,5.985825e+00,1.557366e+01
72,0.720000,-2.489366e+01,-9.324496e+00,1.627043e+00,4.575669e+00,-2.409676e+01,-1.307507e+01,-2.131496e+00,4.883795e+00,-3.048435e+01,-2.746833e+01,-8.393293e+00,-2.965319e+00,1.541926e+01
73,0.730000,-2.036210e+01,-4.813787e+00,-1.497790e+00,-5.581671e+00,-2.643695e+01,-1.411746e+01,3.182287e+00,5.338219e+00,-1.677942e+01,-1.453153e+01,-6.370131e-01,-1.043098e+01,1.524799e+01
74,0.740000,-1.811922e+01,-1.329228e+00,2.863358e+00,-4.526632e+00,-2.594610e+01,-1.295804e+01,3.343290e+00,1.002361e+01,-9.745957e+00,-5.851609e+00,6.614401e+00,-1.254855e+01,1.507182e+01
75,0.750000,-1.917457e+01,-4.804945e+00,7.916451e+00,-7.199205e+00,-3.154219e+01,-2.307926e+01,-1.241913e+00,7.090994e+00,-1.597593e+01,-2.972454e+00,-5.590681e+00,-1.009380e+01,1.499073e+01
76,0.760000,-1.566345e+01,-9.412422e+00,-9.944908e+00,-1.290185e+01,-1.581317e+01,-5.416571e+00,-7.952197e+00,1.713527e+00,-1.483885e+01,-8.048932e+00,-9.831321e+00,-1.927209e+00,1.552674e+01
77,0.770000,-1.379894e+01,-1.681617e+01,-1.232890e+01,-1.377856e+01,-1.941040e+01,1.150350e+01,-1.162030e+01,3.379761e+00,-2.241507e+01,-1.739270e+01,-1.996158e+01,-3.227632e+00,1.705717e+01
78,0.780000,-1.080307e+01,-3.249498e+01,-1.273982e+01,-1.613577e+00,-2.710879e+01,-6.837060e+00,-3.611864e+01,1.423696e+01,-3.642718e+01,3.732177e+00,-2.244722e+01,6.536301e+00,2.204171e+01
79,0.790000,-1.225897e+01,-4.331235e+01,-1.768801e+01,-3.141878e+00,-3.129541e+01,-1.094384e+01,-4.888693e+01,1.013040e+01,-3.921010e+01,-4.072137e+00,-4.226721e+01,1.525157e+01,2.327645e+01
80,0.800000,-1.367859e+01,-3.571214e+01,-2.438903e+01,-1.309379e+01,-2.039335e+01,-2.294519e+01,-4.976590e+01,-1.787230e+00,-3.687296e+01,-9.413796e+00,-3.849219e+01,2.118168e+01,2.356777e+01
81,0.810000,-1.686737e+01,-2.669228e+01,-1.765645e+01,-9.289045e+00,-2.323551e+00,-3.396270e+01,-3.240183e+01,-1.169111e+01,-2.935688e+01,-6.340964e+00,-3.362320e+01,1.306000e+01,2.337226e+01
82,0.820000,-2.684451e+01,-2.727830e+01,-5.041133e+00,-2.513429e+00,-1.059312e-02,-3.320617e+01,-2.974698e+01,-2.427981e+01,-2.808594e+01,-1.721254e+01,-2.461419e+01,1.141205e+01,2.358742e+01
83,0.830000,-3.165985e+01,-3.236565e+01,2.670626e+00,3.386719e+00,-3.900054e-02,-2.721556e+01,-3.147057e+01,-1.702633e+01,-1.992374e+01,-1.651080e+01,-2.170531e+01,1.134992e+01,2.448533e+01
84,0.840000,-3.535928e+01,-3.422583e+01,-4.777956e+00,8.333387e+00,-7.839222e+00,-3.445452e+01,-3.472759e+01,-2.572625e+01,-2.273211e+01,-1.460895e+01,-3.388264e+01,1.800757e+00,2.470298e+01
85,0.850000,-3.624111e+01,-2.934962e+01,-7.832052e-01,1.473854e+01,-3.992407e+00,-2.839749e+01,-2.696442e+01,-3.088489e+01,-1.184322e+01,-2.330183e+01,-1.884899e+01,6.271183e+00,2.478137e+01
86,0.860000,-3.596014e+01,-2.643694e+01,3.517801e+00,2.015585e+01,-1.333054e+01,-3.346124e+01,-1.579322e+01,-2.738465e+01,1.434111e+00,-1.371319e+01,-2.605159e+01,-4.501568e+00,2.450237e+01
87,0.870000,-3.701928e+01,-2.745548e+01,5.986890e-01,6.139769e+00,-1.092485e+01,-3.277693e+01,-1.095934e+01,-1.917421e+01,-1.378551e+01,-2.098988e+01,-2.508241e+01,-1.951324e+01,2.458163e+01
88,0.880000,-3.515054e+01,-2.838085e+01,2.346531e+00,1.758412e+01,-1.463351e+01,-3.600863e+01,-1.657633e+01,-1.971080e+01,-1.659918e+01,-1.479496e+01,-2.448937e+01,-9.465503e+00,2.455522e+01
89,0.890000,-3.465663e+01,-2.665529e+01,-4.049226e+00,6.545222e+00,-6.218519e+00,-3.782627e+01,-2.266620e+01,-7.845401e+00,-2.234205e+01,-2.456507e+01,-2.138607e+01,-1.339307e+01,2.423608e+01
90,0.900000,-3.341148e+01,-2.192966e+01,-6.331521e-01,7.084350e+00,-8.907538e+00,-2.105734e+01,-1.612251e+01,-1.034666e+01,-1.708410e+01,-1.384863e+01,-1.569221e+01,-9.119512e+00,2.419028e+01
91,0.910000,-3.825528e+01,-2.757631e+01,-9.104195e+00,1.719953e+00,-1.688738e+01,-4.491052e+01,-2.543534e+01,-1.830005e+01,-3.227230e+01,-2.051216e+01,-2.216508e+01,-4.980443e+00,2.381168e+01
92,0.920000,-3.425389e+01,-2.055353e+01,-7.376220e+00,1.499405e-03,-4.096151e+00,-2.921697e+01,-1.638001e+01,-1.812526e+01,-2.569191e+01,-1.862331e+01,-1.824384e+01,-8.920823e+00,2.352828e+01
93,0.930000,-3.498944e+01,-2.056058e+01,-6.713923e+00,8.543856e+00,-6.922564e+00,-2.445554e+01,-2.482545e+01,-1.406830e+01,-1.817672e+01,-1.889276e+01,-1.094111e+01,-1.525571e+01,2.329854e+01
94,0.940000,-3.584527e+01,-1.971176e+01,1.724233e+00,2.953596e+00,-4.783549e+00,-2.577097e+01,-1.169022e+01,-2.761777e+01,-2.964455e+01,-1.837244e+01,-2.414206e+01,5.490981e+00,2.321200e+01
95,0.950000,-3.506327e+01,-1.902010e+01,-8.849845e+00,5.197827e+00,-8.804081e+00,-3.274953e+01,-8.842871e+00,-2.058366e+01,-1.931923e+01,-2.202848e+01,-2.719349e+01,9.339513e-02,2.325885e+01
96,0.960000,-3.200888e+01,-2.471506e+01,-9.205362e+00,1.011271e+01,6.376092e-01,-2.823352e+01,-2.542744e+01,-1.768709e+01,-1.048011e+01,-1.289962e+01,-3.056859e+01,-1.065866e+01,2.351232e+01
97,0.970000,-3.070532e+01,-2.330404e+01,-4.698081e+00,1.299270e+01,7.779452e-01,-4.445019e+01,-2.603744e+01,-1.340083e+01,-1.649916e+01,-1.305853e+01,-3.600514e+01,-1.007232e+01,2.364465e+01
98,0.980000,-2.641288e+01,-1.637530e+01,-2.018564e+00,8.177394e+00,-2.688881e+00,-3.936417e+01,-3.006072e+01,-1.139377e+01,-1.574659e+01,-3.004307e+01,-2.830667e+01,-3.003681e+00,2.373629e+01
99,0.990000,-2.128561e+01,-1.386196e+01,-9.598722e+00,-1.160812e+01,-1.412712e+01,-3.930639e+01,-1.790296e+01,-2.371582e+01,-2.656611e+01,-2.511779e+01,-2.516460e+01,1.724463e+01,2.407702e+01
100,1.000000,-1.409217e+01,-2.282456e+01,-1.255297e+01,-2.182240e+01,-1.921896e+01,-1.322930e+01,-3.484004e+01,-1.709791e+01,-1.379629e+01,-9.372755e+00,-2.098956e+01,7.387547e+00,2.446816e+01
101,1.010000,-1.413114e+01,-3.639999e+01,-9.766616e+00,-2.219704e+01,-1.394624e+01,-5.543077e+00,-4.460521e+01,3.402334e+00,-1.036471e+01,-6.036189e-01,-2.457774e+01,-9.781509e+00,2.501592e+01
102,1.020000,-1.568894e+01,-3.941536e+01,-1.075107e+01,-1.918745e+01,-5.192757e+00,-3.242123e+00,-3.244774e+01,1.774209e+01,-6.977289e+00,-6.455558e+00,-2.935712e+01,-1.986156e+01,2.508554e+01
103,1.030000,-1.899219e+01,-4.066217e+01,-6.675415e+00,-1.178816e+01,-3.541477e+00,9.735292e+00,-2.074246e+01,2.097159e+01,-2.301701e+00,-6.813235e+00,-2.211079e+01,-1.846741e+01,2.497046e+01
104,1.040000,-2.141214e+01,-4.045096e+01,-6.382480e+00,-1.296484e+01,-1.028815e+01,9.504701e+00,-2.988894e+01,8.361578e+00,-4.504376e+00,-1.549283e+01,-2.327288e+01,-2.016432e+01,2.498317e+01
105,1.050000,-1.891684e+01,-4.453074e+01,-7.987302e+00,-9.064898e+00,-1.343171e+01,8.902082e+00,-2.249342e+01,1.659775e+01,-6.871369e+00,-2.161823e+01,-1.655241e+01,-1.574396e+01,2.497046e+01
106,1.060000,-1.245308e+01,-4.055382e+01,-1.092196e+01,-1.349195e+01,-1.989794e+01,6.937841e+00,-2.655422e+01,1.942559e+01,-9.591948e+00,-2.913682e+01,-1.805445e+01,-2.003450e+01,2.474817e+01
107,1.070000,-9.939306e+00,-2.726845e+01,-2.012098e+01,-9.344211e+00,-2.076123e+01,-7.120835e+00,-3.062084e+01,-3.095831e-01,-2.225404e+01,-1.910133e+01,-2.379754e+01,3.631741e+00,2.409909e+01
108,1.080000,-1.515490e+01,-2.016791e+01,-1.967611e+01,-6.721891e+00,-1.514205e+01,-2.387373e+01,-3.398428e+01,-1.989706e+01,-2.535437e+01,-2.301961e+01,-2.428520e+01,8.878732e+00,2.356416e+01
109,1.090000,-2.085359e+01,-2.258706e+01,-1.295988e+01,-1.083041e+01,-4.489254e+00,-2.607365e+01,-3.772054e+01,-2.640018e+01,-2.260646e+01,-2.075764e+01,-2.154664e+01,3.608035e+00,2.316467e+01
110,1.100000,-2.679728e+01,-3.078266e+01,3.355091e-01,6.677471e+00,-1.104570e+00,-1.295709e+01,-3.500883e+01,-2.294404e+01,-2.643229e+01,-2.706598e+01,-2.561789e+01,1.193906e+00,2.305826e+01
111,1.110000,-3.270619e+01,-3.132489e+01,-2.291293e+00,8.245636e+00,1.023987e+00,-2.499575e+01,-2.717289e+01,-2.978539e+01,-3.360338e+01,-2.501089e+01,-2.106441e+01,-3.275936e+00,2.322356e+01
112,1.120000,-3.092731e+01,-3.139441e+01,-3.876389e+00,7.322598e+00,2.079228e+00,-2.721301e+01,-2.813015e+01,-1.586684e+01,-2.409686e+01,-3.099758e+01,-1.672787e+01,-3.902452e+00,2.338333e+01
