frameIndex,frameTime,pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],pcm_LOGenergy
23,0.230000,-1.256958e+01,4.348849e+00,7.924635e+00,4.694962e+00,-4.932306e+00,-1.356665e+01,-1.199581e+01,-6.608911e+00,-7.694484e+00,1.903865e+00,2.981770e-01,-5.802723e+00,1.223397e+01
24,0.240000,-1.132061e+01,2.660089e+00,1.943767e+00,4.157286e+00,-3.695593e+00,-8.225142e+00,1.316703e+00,-2.238101e+00,-8.620879e+00,-2.925420e+00,-4.808260e-01,-4.700295e+00,1.199795e+01
25,0.250000,-1.307940e+01,-8.462448e-01,4.712195e-01,-1.369254e-01,-9.142020e+00,-1.721949e+01,-1.921717e+01,1.711257e+00,6.552886e+00,8.953007e+00,7.372049e+00,-7.699737e-01,1.176760e+01
26,0.260000,-1.406502e+01,-1.735557e+00,7.004504e-01,1.261227e+00,-8.348078e-01,-1.769481e+01,-2.042864e+01,6.364860e+00,5.194076e+00,-3.906222e+00,3.002010e+00,9.658368e+00,1.172367e+01
27,0.270000,-1.087374e+01,-1.787344e+00,4.080710e-01,1.819660e+00,-2.684982e+00,-1.953507e+01,-8.658463e+00,1.715729e+01,2.033689e+01,3.897421e+00,-4.050597e+00,5.390987e+00,1.171151e+01
28,0.280000,-1.111898e+01,-1.393965e+00,1.072321e+00,5.168004e-01,1.756418e+00,-8.909522e+00,-3.720015e+00,1.431995e+01,1.400496e+01,4.529208e+00,-9.886953e+00,-7.516418e-01,1.186464e+01
29,0.290000,-7.623130e+00,4.639496e+00,-5.330700e-01,4.320486e+00,-2.018485e+00,-1.777021e+01,-6.607028e+00,1.704429e+01,1.568481e+00,-9.425434e+00,-3.023816e+00,3.457558e+00,1.185012e+01
30,0.300000,-2.223787e+01,9.058185e+00,4.398332e+00,2.436386e+00,1.493186e+01,-3.858956e+01,-6.948224e+00,7.372427e+00,8.499039e-01,3.120564e+00,-2.426611e+01,1.590812e+01,1.333954e+01
31,0.310000,-2.646992e+01,1.099110e+01,-4.061309e-01,-3.683363e+00,1.983391e+01,-3.774690e+01,-1.736497e+00,5.554752e+00,-1.239986e+01,1.992585e+01,-2.969644e+01,2.951978e+01,1.349188e+01
32,0.320000,-2.156760e+01,7.666205e+00,4.041724e+00,5.892678e+00,5.824380e+00,-4.240001e+01,-8.453157e+00,1.187177e+01,-1.605831e-01,3.450494e+00,-2.297350e+01,7.989357e+00,1.346643e+01
33,0.330000,-2.088643e+01,5.608023e+00,4.174493e+00,1.368662e+01,1.635192e+01,-2.085687e+01,7.448682e+00,2.033142e+01,3.750854e+00,1.056446e+01,-1.099404e+01,1.659751e+01,1.266676e+01
34,0.340000,-1.870644e+01,3.173896e+00,2.615289e+00,1.625594e+01,1.377415e+01,-2.541189e+01,-1.525110e+01,2.155428e+01,8.237782e+00,1.921307e+00,-1.827400e+01,9.130630e-01,1.256151e+01
35,0.350000,-1.986455e+01,5.284574e+00,-3.371300e+00,-5.527622e-01,1.116588e+01,-1.793559e+01,-1.829598e+01,1.552550e+01,8.394732e-01,-3.507260e+00,-5.701721e+00,-3.050639e+00,1.230136e+01
36,0.360000,-1.901731e+01,6.566672e+00,5.432391e+00,7.405811e-01,1.204163e+01,-1.194447e+01,-1.523603e+01,1.044687e+01,2.585114e+00,3.609255e+00,-7.770845e+00,-8.049640e+00,1.223853e+01
37,0.370000,-1.562346e+01,9.322980e+00,7.117523e+00,2.030282e+00,1.064947e+00,-1.533269e+01,-1.926633e+01,7.833372e-01,2.649159e+00,7.733684e+00,-5.564692e+00,-4.198438e+00,1.259823e+01
38,0.380000,-1.540453e+01,9.621891e+00,1.492326e+01,1.045768e+01,7.182583e+00,-6.727435e-01,-1.569007e+01,8.880423e+00,1.406777e+00,1.249922e+01,3.069792e+00,-2.056535e-01,1.289654e+01
39,0.390000,-1.918401e+01,7.595138e+00,1.828049e+01,3.308632e+00,2.730145e+00,9.681891e+00,2.921568e+00,2.224535e+00,9.227781e-02,-6.162808e+00,-8.443817e+00,4.153933e+00,1.294068e+01
40,0.400000,-2.295031e+01,5.070732e+00,1.321612e+01,1.789497e+00,8.020842e+00,1.112058e+00,-6.519596e+00,-5.918388e+00,7.600811e+00,1.281465e+00,-9.688640e+00,-3.887909e+00,1.250961e+01
41,0.410000,-2.157981e+01,4.083382e+00,7.899466e+00,1.013343e+01,7.513019e+00,-1.448415e+01,-1.002839e+01,-8.777619e+00,4.761714e+00,-1.011866e+00,-1.493193e+01,-3.721048e+00,1.210871e+01
42,0.420000,-2.447793e+01,1.437283e+00,2.111597e+00,-4.438246e+00,-1.191216e+00,-1.966651e+01,-1.099483e+01,-1.551332e+01,1.399749e+01,1.200679e+01,7.116375e-01,9.828961e+00,1.198440e+01
43,0.430000,-2.029996e+01,6.217529e+00,9.413424e+00,1.298106e+00,3.826243e+00,-1.779206e+01,-2.728569e+00,-3.749543e+00,1.981689e+01,8.014963e+00,-1.126768e+01,5.397103e+00,1.200024e+01
44,0.440000,-2.197501e+01,6.498376e+00,7.631249e+00,-9.129557e-01,-3.067965e+00,-1.085814e+01,4.702240e+00,-7.200398e+00,3.621074e+00,1.000067e+01,2.535309e+00,8.432953e+00,1.210791e+01
45,0.450000,-2.207630e+01,4.951927e+00,1.354515e+01,3.796214e+00,7.352301e+00,2.838616e+00,4.441733e+00,-6.437908e+00,1.239203e+01,-1.494313e+00,-1.868662e+01,-2.705842e+00,1.174086e+01
46,0.460000,-2.051442e+01,-7.705237e-01,5.197251e+00,2.707675e-01,2.852434e+00,-1.964493e+01,-4.092965e+00,-2.471017e+00,1.597281e+01,-6.170581e-02,-1.615519e+01,2.299743e+00,1.169641e+01
47,0.470000,-1.931754e+01,1.872373e+00,4.618426e+00,2.653059e+00,4.460691e+00,-1.198570e+01,-1.618532e+01,-1.149813e+01,7.767005e+00,1.286417e+01,-9.904223e+00,-8.853422e+00,1.135820e+01
48,0.480000,-1.882957e+01,2.114513e+00,4.964958e+00,1.932026e+00,2.817274e+00,-1.735211e+01,-2.066198e+01,-1.775797e+01,1.037064e+01,2.682414e+00,-6.081645e+00,-6.529157e+00,1.128185e+01
49,0.490000,-2.575576e+01,1.251100e+01,3.002489e+00,-8.663812e+00,2.433303e+01,-3.281290e+01,1.106290e+01,-1.312526e+01,1.159892e+01,1.062912e+01,-2.145687e+01,1.479660e+01,1.433723e+01
50,0.500000,-3.679365e+01,1.903515e+01,2.275892e+00,-1.489557e+01,3.243433e+01,-4.685515e+01,2.216918e+01,-1.823615e+01,1.749706e+01,3.032907e+01,-1.331678e+01,1.827529e+01,1.434965e+01
51,0.510000,-2.320664e+01,6.660289e+00,3.443937e+00,-1.994164e+00,2.298138e+01,-2.466773e+01,1.077866e+01,-2.421120e+01,9.689063e+00,2.013674e+01,-1.340695e+01,1.923155e+01,1.436108e+01
52,0.520000,-1.713347e+01,6.076299e+00,6.897909e+00,1.432630e+00,1.081412e+01,-1.850973e+01,4.646465e+00,-5.083641e+00,1.043875e+01,-1.517154e+00,-2.557080e+01,5.845232e+00,1.161280e+01
53,0.530000,-1.909773e+01,1.049513e+01,2.713393e+00,-1.714625e+00,1.439672e+01,-1.466303e+01,1.264722e+00,6.042846e-01,3.829893e+00,6.822470e+00,-1.258273e+01,-6.123082e+00,1.161959e+01
54,0.540000,-1.776739e+01,9.113284e+00,6.727512e+00,4.251199e-01,4.388614e+00,-1.321207e+01,1.762709e+00,2.006078e+00,1.351880e+01,3.331507e+00,-1.047846e+01,-1.335338e+00,1.148713e+01
55,0.550000,-1.842894e+01,6.123848e+00,8.919286e+00,3.416598e+00,7.580804e-01,-2.461900e+00,-2.090033e-01,-4.430153e+00,1.107174e+01,-1.253360e-02,-4.997684e+00,-3.330523e+00,1.101868e+01
56,0.560000,-1.849694e+01,1.779316e+00,3.539124e+00,1.839715e+00,6.062621e+00,2.932451e+00,-1.380839e+00,-1.267130e+01,4.707544e+00,5.120615e+00,4.206189e+00,4.580933e+00,1.091014e+01
57,0.570000,-1.513899e+01,6.266463e+00,3.421100e+00,2.511044e+00,4.057708e+00,1.196547e+00,9.177653e-01,-6.599907e+00,5.748088e+00,4.975459e+00,-4.122141e+00,-1.595292e+00,1.191993e+01
58,0.580000,-2.117992e+01,4.001668e+00,7.213411e+00,1.532004e+01,1.101099e+01,6.697175e+00,2.164617e-01,-1.709184e+00,8.888046e+00,4.306596e+00,-6.658043e+00,-5.063159e+00,1.210866e+01
59,0.590000,-1.826772e+01,6.293341e+00,4.908664e+00,7.121766e+00,7.071210e+00,5.691608e+00,-4.549454e+00,-1.077729e+01,9.778056e+00,8.954380e+00,3.761271e+00,-5.963484e+00,1.189085e+01
60,0.600000,-1.485883e+01,1.166746e+00,-1.963814e+00,2.869060e+00,8.840422e+00,-2.418314e+00,-8.360929e+00,-3.373302e+00,6.216121e+00,8.271324e+00,-1.009599e+00,-1.248076e+01,1.238065e+01
61,0.610000,-1.856869e+01,-5.825106e+00,-3.696449e+01,-4.015733e+01,3.923744e+01,1.299306e+01,1.595928e+01,-1.586886e+01,7.561316e+00,1.182689e+01,-2.464484e+00,-2.549393e+00,1.779793e+01
62,0.620000,-3.262422e+01,-7.341363e+00,-4.115252e+01,-5.483057e+01,2.516216e+01,1.117933e+01,-6.418675e+00,-3.238852e+01,1.010070e+01,6.572647e+00,-3.191887e+00,-2.339918e+01,1.907069e+01
63,0.630000,-3.299365e+01,-3.275461e+00,-4.032085e+01,-5.014221e+01,7.499019e+00,5.935891e+00,-1.206016e+01,-1.946800e+01,1.301391e+01,5.548731e+00,-1.653055e+00,3.220028e-01,1.985104e+01
64,0.640000,-3.259752e+01,-4.767235e+00,-3.178945e+01,-3.481485e+01,-2.909904e+00,-8.482674e+00,-6.973417e+00,-1.265390e+01,4.126451e+00,5.458933e+00,-1.852464e+01,2.067277e+00,2.033975e+01
65,0.650000,-2.768449e+01,-4.684873e+00,-3.310575e+01,-3.100415e+01,-1.625937e+01,-2.170385e+01,-1.800114e+01,-2.265462e+01,-6.249201e+00,3.965127e+00,-1.435303e+01,-4.872269e+00,2.064976e+01
66,0.660000,-2.601370e+01,-3.115005e+00,-2.761119e+01,-2.688986e+01,-1.141947e+00,-6.592334e+00,-8.825236e+00,-1.688183e+01,-1.634978e+01,-1.542425e+00,-6.740149e+00,-5.175352e+00,2.109988e+01
67,0.670000,-2.416414e+01,-3.528613e+00,-2.962695e+01,-2.400445e+01,-6.938616e+00,4.898458e-01,-2.248813e+01,-5.622170e+00,-3.847600e+00,-6.119812e+00,-1.516299e+01,-5.224744e-01,2.147061e+01
68,0.680000,-2.323825e+01,2.410335e+00,-3.463585e+01,-2.753283e+01,-2.085203e+00,-4.021789e+00,-1.615416e+01,-8.403346e+00,-2.476190e+00,5.959378e+00,-1.380159e+01,1.235751e-01,2.180985e+01
69,0.690000,-2.352339e+01,3.750253e-01,-2.956237e+01,-2.884423e+01,-1.574868e+00,-1.548331e+01,-2.277005e+01,-1.424193e+01,-5.738419e+00,4.287673e+00,-1.885219e+01,-5.272206e+00,2.182869e+01
70,0.700000,-2.641278e+01,-3.062679e+00,-3.652042e+01,-4.000507e+01,1.048015e+00,-6.032061e+00,-9.743167e+00,-1.443868e+01,2.163782e+00,1.806787e+01,-1.807158e+01,-4.151936e-01,2.207054e+01
71,0.710000,-2.315854e+01,-1.962047e-01,-3.659958e+01,-3.368694e+01,-1.052297e+01,-1.868448e+01,-7.306148e+00,-8.178488e+00,6.940554e+00,5.212361e+00,-2.440957e+01,-1.933386e+01,2.207854e+01
72,0.720000,-2.512637e+01,1.976634e+00,-2.587885e+01,-3.908027e+01,-5.044601e+00,-1.321767e+01,-2.071233e+01,-1.947303e+01,2.293242e+00,3.157543e+00,-2.022181e+01,-4.100801e+00,2.167049e+01
73,0.730000,-2.201653e+01,6.631778e+00,-2.441765e+01,-3.235014e+01,8.659384e+00,-7.611036e+00,-1.125580e+01,-1.513162e+01,-1.193938e+01,-4.474627e+00,-1.344360e+01,-1.470574e+01,2.119225e+01
74,0.740000,-9.145011e+00,1.820082e+01,-2.162092e+01,-3.141691e+01,-1.259794e+01,-1.833287e+01,-1.639215e+01,-3.001342e+01,-1.821933e+01,-1.464915e+01,-3.304898e+01,-7.837745e+00,2.280542e+01
75,0.750000,-3.521984e+00,1.634710e+01,-2.719665e+01,-3.545927e+01,-1.327221e+01,-2.208556e+01,-1.753884e+01,-3.056342e+01,-2.627237e+01,2.761417e-02,-3.597353e+01,-1.622850e+01,2.356610e+01
76,0.760000,2.561305e+00,1.786241e+01,-3.087160e+01,-4.154569e+01,-6.899455e-01,-2.200529e+01,-1.937131e+01,-9.665555e+00,-3.326640e+01,1.719118e+01,-2.605449e+01,-1.710934e+01,2.396654e+01
77,0.770000,4.430691e-01,1.665554e+01,-3.458629e+01,-4.648464e+01,-1.244776e+00,-3.078034e+01,-2.626414e+01,-9.124227e+00,-3.012027e+01,1.254646e+01,-3.319072e+01,-1.698759e+01,2.413737e+01
78,0.780000,-2.849643e+00,2.106947e+01,-3.224413e+01,-5.006546e+01,-3.566456e+00,-3.868821e+01,-1.799650e+01,-5.514594e+00,-3.053376e+01,1.011552e+01,-3.232668e+01,-1.941228e+01,2.424542e+01
79,0.790000,-3.147317e+00,1.936822e+01,-3.266542e+01,-4.819960e+01,-1.124567e+01,-3.468705e+01,-1.467751e+01,-2.736660e+00,-4.105059e+01,2.125712e+01,-3.781933e+01,-2.504278e+01,2.423700e+01
80,0.800000,-1.134265e+00,1.264644e+01,-3.183911e+01,-3.886055e+01,-1.595203e+01,-3.333823e+01,-8.465563e+00,-4.780352e+00,-3.971834e+01,2.088198e+01,-3.313307e+01,-3.250408e+01,2.418498e+01
81,0.810000,5.048123e+00,5.967406e+00,-2.848988e+01,-3.603907e+01,-1.398885e+01,-3.277836e+01,-4.774486e+00,-5.288280e+00,-4.220744e+01,2.446527e+01,-2.201833e+01,-3.912554e+01,2.411325e+01
82,0.820000,9.236268e+00,4.889085e+00,-3.700521e+01,-3.272346e+01,-9.661629e+00,-3.173417e+01,-5.567457e+00,-5.676019e+00,-4.228538e+01,1.659662e+01,-1.121610e+01,-3.628553e+01,2.404702e+01
83,0.830000,1.385028e+01,4.088218e+00,-4.209041e+01,-2.597861e+01,-8.528844e+00,-3.490069e+01,-8.739075e+00,-6.773752e+00,-4.176097e+01,1.567739e+01,-2.985004e+00,-3.367503e+01,2.386583e+01
84,0.840000,1.649939e+01,9.894609e+00,-4.331956e+01,-1.401060e+01,-1.534157e+01,-4.042956e+01,-7.398106e+00,-4.256163e+00,-4.100311e+01,2.121341e+01,6.575713e-01,-2.997189e+01,2.348295e+01
85,0.850000,1.436448e+01,1.652845e+01,-3.655714e+01,-1.556254e+01,-1.593845e+01,-4.308455e+01,-1.855843e+01,2.916935e+00,-3.707843e+01,2.875356e+01,-5.477889e+00,-2.617969e+01,2.293033e+01
86,0.860000,1.792177e+01,8.466776e+00,-2.879706e+01,-9.687390e+00,-1.702241e+01,-4.813764e+01,-1.496214e+01,6.493751e+00,-4.359273e+01,2.559889e+01,-9.368006e+00,-1.287690e+01,2.239728e+01
87,0.870000,1.749175e+01,6.343251e+00,-1.934712e+01,-6.739803e+00,-1.618253e+01,-5.660756e+01,-2.162972e+01,5.151053e+00,-4.086213e+01,1.950056e+01,-7.076789e+00,-1.133219e+01,2.193008e+01
88,0.880000,2.194730e+01,3.980759e+00,-2.313772e+01,-6.242388e+00,-6.360070e+00,-5.155681e+01,-1.968558e+01,-9.735567e-02,-3.219510e+01,1.719790e+01,-9.234865e+00,-6.252455e+00,2.157215e+01
89,0.890000,2.203244e+01,4.885711e+00,-2.104566e+01,-1.196284e+01,-1.065948e+01,-4.323628e+01,-2.899145e+01,-9.242839e+00,-2.399105e+01,3.216732e+01,-7.798926e+00,-1.175489e+01,2.138084e+01
90,0.900000,2.215795e+01,5.068313e+00,-2.508348e+01,-1.125771e+01,-1.564710e+01,-4.086874e+01,-3.557344e+01,-8.652064e+00,-9.010821e+00,2.090662e+01,2.688481e+00,-1.524320e+01,2.145825e+01
91,0.910000,2.342626e+01,1.143916e+01,-3.605748e+01,-3.266575e+00,-1.999607e+01,-3.556189e+01,-4.004465e+01,-2.583158e-01,-2.087528e+01,6.030382e+00,4.908949e+00,-1.459269e+01,2.195040e+01
92,0.920000,2.564799e+01,1.049994e+01,-4.553247e+01,3.001408e+00,-1.797889e+01,-2.371498e+01,-3.564817e+01,1.783787e+00,-3.327814e+01,-7.690219e+00,6.522719e+00,4.171912e+00,2.220893e+01
93,0.930000,2.280450e+01,1.399030e+01,-3.186629e+01,1.102985e+01,-2.537882e+01,-2.334770e+01,-2.832162e+01,6.613895e+00,-4.245024e+01,-1.532807e+01,1.953430e+01,-5.437246e+00,2.230272e+01
94,0.940000,1.023294e+01,1.545752e+01,-1.679450e+01,-8.855677e-01,-1.572151e+01,-2.334232e+01,-1.729165e+01,-8.301220e+00,-2.219553e+01,-9.479426e+00,1.134545e+01,-2.480155e+01,2.189790e+01
95,0.950000,-6.627555e+00,5.585574e+00,-1.414355e+01,1.264355e+00,-3.882822e+00,-2.169898e+00,-3.843754e+00,-3.215670e+01,-3.289677e+01,1.124802e+01,5.292736e+00,-3.229131e+01,2.113039e+01
96,0.960000,-1.570288e+01,5.677265e+00,-1.904492e+01,-1.437339e+01,3.049854e+00,4.125798e-01,7.085494e+00,-2.820492e+01,-1.537360e+01,1.941575e+01,-8.196441e+00,-2.380544e+01,2.021793e+01
97,0.970000,-2.594078e+01,3.723705e+00,-1.881405e+01,-1.706408e+01,1.085412e+01,5.910459e-01,2.054482e+00,-2.673024e+01,-3.699114e+00,9.367605e+00,-1.719228e+01,-3.067568e+01,1.993261e+01
98,0.980000,-2.089079e+01,1.376295e+01,-1.896148e+01,-2.475934e+01,1.115840e+01,9.828504e+00,-1.398615e+00,-2.325112e+01,5.061019e+00,1.428232e+01,-1.836986e+01,-2.558809e+01,1.984115e+01
99,0.990000,-2.052255e+01,1.177905e+01,-1.711833e+01,-2.644813e+01,3.535171e+00,-3.041497e+00,-8.345496e+00,-2.600024e+01,3.168276e+00,6.193460e+00,-2.338477e+01,-1.988646e+01,2.007325e+01
100,1.000000,-2.248079e+01,8.794302e+00,-2.067922e+01,-3.167703e+01,-1.743850e-01,-7.006510e-01,6.513882e+00,-1.946560e+01,-2.206758e+00,1.864274e+01,-9.051344e+00,-1.799521e+01,2.018880e+01
101,1.010000,-1.923581e+01,9.063890e+00,-1.781013e+01,-4.225040e+01,1.825982e+00,3.865208e+00,-6.834620e+00,-1.723259e+01,-4.870413e+00,2.044062e+01,-7.970999e+00,-1.077316e+01,2.018053e+01
102,1.020000,-2.009874e+01,1.167040e+01,-1.602533e+01,-3.420161e+01,9.764222e+00,1.504090e+01,-3.681416e+00,-1.884823e+01,-3.396688e+00,2.042978e+01,-1.508939e+01,-1.084381e+01,2.013964e+01
103,1.030000,-1.995015e+01,1.441258e+01,-1.886619e+01,-3.921225e+01,1.035782e+01,5.677232e+00,-5.994110e+00,-1.168439e+01,8.933289e-01,1.413404e+01,-2.907656e+01,-1.471716e+01,2.000004e+01
104,1.040000,-1.026175e+01,2.103612e+01,-1.215485e+01,-3.882081e+01,-5.999236e-01,3.003349e+00,-1.407189e+01,-3.574358e+01,-1.761936e+01,5.353020e+00,-2.028931e+01,-7.522855e+00,2.054273e+01
105,1.050000,-9.367487e-01,2.367067e+01,-1.228105e+01,-3.845856e+01,-4.745898e+00,-3.400641e+00,-3.405612e+01,-2.719515e+01,-3.605843e+00,2.394228e+01,-3.515781e+01,-7.667529e+00,2.134056e+01
106,1.060000,4.868627e+00,1.948875e+01,-1.759718e+01,-4.742498e+01,-7.407447e+00,-1.363612e+01,-3.391988e+01,-1.734402e+01,-1.733355e+01,1.655920e+01,-3.093881e+01,-7.136266e+00,2.176720e+01
107,1.070000,8.225325e+00,2.693940e+01,-2.003679e+01,-5.669746e+01,-1.368032e+01,-1.103935e+01,-2.930416e+01,-1.916574e+01,-3.763187e+01,2.527019e+01,-3.144457e+01,-1.968781e+01,2.197665e+01
108,1.080000,1.002295e+01,3.159343e+01,-2.124564e+01,-4.574728e+01,-1.210183e+01,-1.440586e+01,-3.379381e+01,-1.934811e+00,-4.458907e+01,3.623069e+01,-3.267173e+01,-1.600255e+01,2.210909e+01
109,1.090000,1.207844e+01,2.703400e+01,-1.919508e+01,-4.082882e+01,-8.126033e+00,-1.851661e+01,-3.722205e+01,7.285714e+00,-4.267656e+01,4.275435e+01,-4.324632e+01,-1.394353e+01,2.223252e+01
110,1.100000,1.401273e+01,2.292143e+01,-2.198816e+01,-3.993823e+01,-6.360306e+00,-2.129357e+01,-3.621869e+01,7.807906e+00,-4.977715e+01,4.939468e+01,-4.021886e+01,-2.034173e+01,2.230696e+01
111,1.110000,1.552808e+01,1.454054e+01,-1.903852e+01,-4.565769e+01,-7.231925e+00,-2.375605e+01,-3.242533e+01,2.303000e+00,-5.441145e+01,4.769645e+01,-3.588838e+01,-2.276740e+01,2.229011e+01
112,1.120000,1.745020e+01,1.197313e+01,-1.544632e+01,-4.087044e+01,-9.546877e+00,-2.344879e+01,-2.287226e+01,-1.064440e+01,-5.307871e+01,5.889482e+01,-2.043481e+01,-2.254730e+01,2.214334e+01
113,1.130000,1.812905e+01,1.399483e+01,-1.821012e+01,-4.218287e+01,-1.083786e+01,-2.591995e+01,-2.837225e+01,-1.184291e+01,-4.642426e+01,5.154404e+01,-1.116935e+01,-2.759835e+01,2.197862e+01
