frameIndex,frameTime,pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],pcm_LOGenergy
10,0.100000,-4.209145e+01,1.719028e+01,-1.334818e+00,-1.010789e+01,-1.715974e+01,1.151649e+01,2.961878e-01,-1.425487e+01,2.160037e+01,3.778556e+00,-1.044075e+01,-1.575238e+01,1.736755e+01
11,0.110000,-4.403483e+01,1.259975e+01,3.278104e+00,-1.130489e+01,-3.690392e+00,1.971695e+00,-1.445502e+01,-1.735507e+01,9.607681e+00,-9.338531e+00,-4.849573e+00,-5.628347e+00,1.748317e+01
12,0.120000,-4.535961e+01,1.198775e+01,3.531799e+00,-6.945016e+00,1.119342e+00,6.855604e+00,-8.107549e+00,-8.117198e+00,2.164611e+01,6.810971e+00,-1.683426e+01,-1.428911e+01,1.741087e+01
13,0.130000,-4.272972e+01,1.460367e+01,-6.081381e+00,-1.070598e+01,5.627400e+00,-6.089704e+00,3.105910e+00,6.499865e+00,4.413486e+00,5.857399e-01,-4.690341e+00,2.545236e+00,1.726287e+01
14,0.140000,-4.032495e+01,1.604396e+01,-1.105582e+00,-4.508707e+00,-6.409290e+00,-1.014161e+01,-6.069643e+00,-1.692179e+01,-7.012484e+00,1.007820e+00,-3.217831e+00,4.561589e-02,1.703805e+01
15,0.150000,-4.103883e+01,1.153314e+01,-7.617939e+00,-1.287279e+01,-1.221865e+01,-1.250693e+01,-7.347107e+00,-1.864071e+01,-1.718175e-02,-4.449900e+00,-6.633340e+00,3.606171e+00,1.689513e+01
16,0.160000,-4.090049e+01,1.433880e+01,1.596878e+00,-9.715291e+00,-1.977338e+01,-8.905866e+00,-4.976188e+00,-2.278569e+01,5.893140e-01,-1.457664e+01,-1.221271e+01,1.364788e+00,1.701710e+01
17,0.170000,-4.087738e+01,1.936079e+01,-2.561971e+00,-7.565097e+00,-1.595460e+01,-2.797580e+01,-2.539886e+01,-3.109732e+01,-2.883191e+00,-6.328084e+00,-2.232766e+01,-1.274139e+01,1.720063e+01
18,0.180000,-3.302290e+01,2.385604e+01,-2.380714e-01,-5.330245e+00,-1.443836e+01,-1.508678e+01,-1.652363e+01,-3.403452e+01,-5.818679e+00,-1.703639e+00,-1.502464e+01,-7.474352e+00,1.741044e+01
19,0.190000,-2.976353e+01,2.364663e+01,-1.132093e+00,-5.717503e+00,-1.028498e+01,-1.859610e+01,-2.461204e+01,-2.552825e+01,-7.848229e-02,6.627683e+00,-2.256217e+00,-7.706211e+00,1.747143e+01
20,0.200000,-3.163308e+01,2.018614e+01,-1.062615e+01,-1.302553e+01,-9.135197e+00,-2.337398e+01,-2.266481e+01,-1.967259e+01,-2.821255e+00,1.534791e+01,1.571980e+01,1.901752e+00,1.757487e+01
21,0.210000,-3.356379e+01,1.984053e+01,-1.153071e+01,-1.741124e+01,-1.387823e+01,-2.545919e+01,-1.879519e+01,-8.962218e+00,-1.509590e+01,4.658525e+00,6.438906e+00,-4.202394e+00,1.752452e+01
22,0.220000,-4.005244e+01,1.249883e+01,-8.094173e+00,-1.296251e+01,-3.081477e+00,-2.043093e+00,-7.295891e+00,-1.232820e+01,5.338269e+00,1.930299e+01,-4.311287e+00,-7.036424e-01,1.747698e+01
23,0.230000,-4.298753e+01,1.319595e+01,-1.402097e+01,-1.193579e+01,-5.276469e+00,-1.605978e+01,-4.200206e+00,-2.374085e+01,-3.770634e+00,1.171920e+01,4.823393e+00,1.185809e+01,1.746462e+01
24,0.240000,-4.009842e+01,1.488965e+01,-7.581541e+00,-4.067312e+00,-4.494606e+00,-1.824198e+01,-2.295576e+01,-1.157777e+01,5.349571e-01,2.775453e+00,9.068340e+00,6.097291e+00,1.741669e+01
25,0.250000,-4.124508e+01,1.913269e+01,-5.420687e+00,-6.252684e+00,-3.529300e+00,-2.032688e+00,-1.055873e+01,-1.046780e+01,-2.796965e+00,3.768356e+00,-7.799542e+00,-5.506873e+00,1.730940e+01
26,0.260000,-4.228267e+01,1.625810e+01,-7.608302e+00,4.245763e+00,1.052041e+01,-4.962555e-01,-6.092350e+00,-1.628147e+01,-7.969265e+00,1.065874e+01,-9.510215e+00,-1.163650e-01,1.724323e+01
27,0.270000,-3.983395e+01,1.582817e+01,-4.787632e+00,8.366154e+00,4.915735e+00,-3.424891e+00,-1.102885e+01,-1.061479e+01,-1.757814e+00,5.999035e+00,-1.241229e+01,-1.054811e+01,1.730500e+01
28,0.280000,-4.240447e+01,1.220499e+01,-3.592140e+00,3.076147e+00,5.898716e+00,1.736921e+00,-1.142552e+01,-1.910246e+01,1.557543e+00,-2.133379e+00,-2.380318e+00,1.840703e-01,1.743492e+01
29,0.290000,-3.747398e+01,1.447846e+01,-4.269156e+00,-2.293542e+00,1.381110e+01,5.060883e+00,-1.948685e+01,-2.308910e+01,3.593982e+00,-4.817223e+00,-1.449977e+01,8.513106e+00,1.751349e+01
30,0.300000,-3.818392e+01,1.816392e+01,-3.405915e+00,4.918269e-01,1.509272e+01,3.288573e+00,-2.630585e+01,-2.098184e+01,-1.855709e+00,7.084219e-01,-1.306693e+01,1.109369e+01,1.743314e+01
31,0.310000,-4.046891e+01,1.606512e+01,3.196520e-01,7.098653e-01,2.395055e+00,-4.711533e+00,-1.328136e+01,-1.238689e+01,-1.095610e+00,1.120998e+01,-3.325180e+00,3.703349e+00,1.738884e+01
32,0.320000,-4.152201e+01,1.802379e+01,-3.569866e+00,-1.560116e-01,-5.861851e+00,-1.621807e+01,-2.711956e+01,-1.069449e+01,5.276430e+00,1.022875e+00,-1.512307e+01,-1.639701e+01,1.734451e+01
33,0.330000,-4.184740e+01,1.614267e+01,-8.360476e+00,-7.495628e-01,-2.987328e+00,-1.038556e+01,-2.115185e+01,-2.816187e+01,3.812809e-01,7.108975e+00,-1.552908e+00,-6.095493e-01,1.727086e+01
34,0.340000,-3.831882e+01,1.727989e+01,-2.948628e+00,4.293248e+00,7.152731e+00,-6.860797e+00,-1.023407e+01,-2.605790e+01,-4.125980e+00,-5.900515e+00,-1.607866e+01,-2.858403e+00,1.713210e+01
35,0.350000,-3.830028e+01,1.505757e+01,-7.085015e+00,-1.086811e+00,-1.702285e+00,-1.304352e+01,-8.452235e+00,-1.955953e+01,7.518872e+00,-8.515377e+00,-1.464364e+01,9.901157e+00,1.704424e+01
36,0.360000,-4.054057e+01,1.753227e+01,-4.265604e+00,6.745165e+00,1.605501e-01,-1.122867e+00,-5.210138e-01,-1.761522e+01,8.156681e+00,8.100617e-02,-1.018759e+01,6.417279e+00,1.701135e+01
37,0.370000,-4.232001e+01,1.224215e+01,-1.681585e+01,5.932374e+00,4.031134e+00,-4.046463e+00,7.806213e+00,-9.457721e+00,5.207789e+00,5.872532e+00,-5.945565e+00,-3.512493e+00,1.686608e+01
38,0.380000,-3.906369e+01,1.675495e+01,-1.052664e+01,3.528475e+00,-9.086723e+00,-1.755510e+00,8.530453e-01,-2.060868e+01,8.232878e-01,-3.156675e+00,-1.085094e+01,-5.215279e-01,1.682389e+01
39,0.390000,-3.984771e+01,1.898331e+01,-8.545417e+00,2.974908e+00,-3.116650e+00,1.455752e-01,1.432104e+00,-2.650691e+01,-4.256411e+00,3.760338e+00,-1.554535e+01,2.311547e-01,1.698602e+01
40,0.400000,-4.003532e+01,1.863087e+01,-1.068416e+01,2.759515e+00,1.212337e+00,-5.724248e+00,-7.764744e+00,-2.219044e+01,-6.345660e+00,6.024067e+00,-1.069309e+01,5.915243e+00,1.707494e+01
41,0.410000,-4.016318e+01,2.117559e+01,-1.993655e+01,7.952028e-01,9.197232e+00,-1.889395e+01,-1.861895e+01,-3.300635e+01,-1.040934e+01,-1.561078e+00,-7.109891e+00,1.001257e+01,1.724765e+01
42,0.420000,-3.731030e+01,2.527015e+01,-1.288845e+01,5.926534e+00,6.044195e+00,-1.452200e+01,-1.469923e+01,-3.091905e+01,-3.387079e+00,3.657805e+00,9.712883e-01,6.999324e+00,1.723519e+01
43,0.430000,-2.888824e+01,2.816453e+01,-1.750982e+00,2.030196e+01,1.092043e+01,-6.867231e-01,-1.029894e+01,-2.742480e+01,-1.588048e+01,-1.994886e+01,-1.522804e+01,-3.653346e+00,1.791322e+01
44,0.440000,-2.383788e+01,3.491195e+01,-2.301125e+00,1.682258e+01,5.354883e+00,-1.169630e+01,-1.174115e+01,-3.311952e+01,-2.214674e+01,-2.004403e+01,-1.561879e+01,-4.794275e-02,1.809391e+01
45,0.450000,-2.720896e+01,3.287168e+01,1.252769e+00,1.055377e+01,-3.479815e+00,-1.832658e+00,-6.568374e+00,-3.362061e+01,-4.825674e+00,-1.394875e+01,-6.376511e+00,7.461809e+00,1.787874e+01
46,0.460000,-3.202940e+01,2.566051e+01,-7.205900e-01,6.661018e+00,-1.950587e+00,-5.222282e+00,-1.775732e+01,-3.238054e+01,-6.360931e+00,-4.621087e+00,-1.580564e+01,3.386927e+00,1.695155e+01
47,0.470000,-3.592828e+01,2.427841e+01,-3.438162e+00,4.616973e+00,6.045201e+00,-1.414328e+01,-4.833980e+00,-2.822473e+01,-1.791646e-01,7.796232e+00,4.512238e+00,9.894881e+00,1.709001e+01
48,0.480000,-4.227186e+01,1.902175e+01,-6.293157e+00,5.694001e+00,3.778379e+00,-1.466250e+01,7.045766e+00,-2.306288e+01,-5.121153e-01,2.982469e-01,2.458504e+00,3.439822e-01,1.728612e+01
49,0.490000,-4.277233e+01,2.393497e+01,-3.443631e+00,3.597333e+00,4.965528e+00,-1.385069e+01,3.786880e+00,-2.137162e+01,-4.297871e+00,3.298161e+00,-5.739425e+00,1.079689e+01,1.721763e+01
50,0.500000,-4.305735e+01,1.574414e+01,-2.409266e+00,-2.344584e+00,2.810079e+00,-1.039778e+01,-3.450444e+00,-1.340596e+01,-6.993909e+00,-8.583962e+00,-9.097726e-01,-4.926654e-02,1.727390e+01
51,0.510000,-4.243380e+01,1.645815e+01,-1.816435e-01,7.442855e+00,1.662065e+01,-2.234168e+01,-1.094707e+01,-1.367852e+01,-1.510657e+01,-6.297603e+00,4.981571e+00,7.314462e+00,1.706210e+01
52,0.520000,-3.742265e+01,3.078599e+00,-7.103005e+00,1.571818e+01,1.887684e+01,-2.894457e+01,-1.187380e+01,-8.438355e+00,-1.594003e+01,-1.451720e+01,-7.804699e+00,2.067260e+01,1.708439e+01
53,0.530000,-3.748441e+01,-1.397478e+01,-2.312868e+01,3.780742e+00,1.400800e+01,-2.033148e+01,-9.142091e+00,-1.888914e+01,-2.768111e+01,-1.191178e+01,5.408530e-03,2.825035e+01,1.755899e+01
54,0.540000,-3.268965e+01,-2.572307e+01,-2.024968e+01,3.248869e+00,1.232522e+01,-6.754700e+00,3.127450e+00,-1.193887e+01,-1.494482e+01,-9.116009e+00,-5.519789e+00,3.490483e+01,1.773267e+01
55,0.550000,-2.805785e+01,-2.713003e+01,-2.287414e+01,-5.664410e+00,1.431441e+01,-2.648491e+00,1.006388e+01,-2.948774e+00,-1.234881e+01,-1.559658e+01,-1.573910e+01,2.759179e+01,1.794109e+01
56,0.560000,-2.191958e+01,-2.534253e+01,-1.948111e+01,-2.771231e+00,1.651541e+01,-6.918161e+00,-6.519987e+00,-2.260997e+01,-2.191369e+01,-2.457335e+01,-1.098362e+01,2.298215e+01,1.771897e+01
57,0.570000,-2.057580e+01,-2.926052e+01,-1.645564e+01,2.580726e+00,6.453121e+00,-1.121589e+01,7.039284e+00,-2.047155e+01,-2.004481e+01,-2.240665e+01,-1.509948e+01,1.290566e+01,1.707684e+01
58,0.580000,-2.317354e+01,-2.631470e+01,-1.713065e+01,3.637977e+00,1.428664e+01,-6.709078e+00,7.380054e+00,-1.419401e+01,-1.516442e+01,-1.813146e+01,-1.598953e+01,2.441907e+01,1.670840e+01
59,0.590000,-1.872320e+01,-1.924825e+01,-1.739521e+01,-1.442481e+00,1.327490e+01,2.948748e+00,2.442222e+01,-9.236085e+00,-2.143448e+01,-2.172945e+01,1.742302e+00,3.010260e+01,1.664119e+01
60,0.600000,-1.972369e+01,-2.554718e+01,-1.767754e+01,-9.303697e-01,9.335613e+00,6.760321e-01,1.766999e+01,-2.169113e-01,-2.420530e+01,-3.236709e+01,-1.924875e+00,1.614487e+01,1.658229e+01
61,0.610000,-2.035983e+01,-2.832008e+01,-1.244112e+01,6.669713e+00,-2.014634e+00,-1.314633e+01,4.925105e+00,-2.259221e+01,-2.030410e+01,-1.685814e+01,-1.561372e+01,1.883261e+01,1.607613e+01
62,0.620000,-1.956324e+01,-1.832571e+01,-4.805138e+00,8.124191e+00,-4.455125e+00,-5.840026e+00,4.200840e+00,-1.404865e+01,-2.976441e+01,-2.741217e+01,-1.466118e+01,1.556290e+01,1.581626e+01
63,0.630000,-1.425970e+01,-6.816180e+00,-8.216166e+00,4.460103e+00,-2.167381e+00,-1.324806e+01,1.250179e+00,-1.361996e+01,-2.507520e+01,-1.922399e+01,-1.539282e+01,7.849775e+00,1.637060e+01
64,0.640000,-1.348592e+01,-2.077461e+00,-7.674139e+00,-8.178260e+00,-1.378007e+01,-2.927221e+00,-4.349122e+00,-2.113097e+01,-2.243562e+01,-1.958085e+01,-2.061118e+01,5.043224e+00,1.634711e+01
65,0.650000,-1.124302e+01,-4.093231e+00,-5.198390e+00,-9.444522e+00,-9.503005e+00,-6.452457e+00,5.885012e+00,-4.771456e+00,3.191311e+00,-1.079474e+01,-2.243829e+01,-2.376249e+00,1.628142e+01
66,0.660000,-1.282917e+01,-8.264288e+00,-2.789779e+00,-1.237302e+01,-1.186743e+01,2.657315e+00,4.790843e+00,-1.778968e+01,-5.961518e+00,-2.451810e+01,-3.045878e+01,1.913657e+00,1.532456e+01
67,0.670000,-1.028771e+01,-4.387680e+00,4.268597e+00,-1.541526e+01,-1.708946e+01,8.435387e-01,4.155759e+00,-1.025230e+01,-3.722444e+00,-1.046044e+01,-1.421221e+01,4.148948e-01,1.553124e+01
68,0.680000,-7.925795e+00,-3.293831e+00,2.432952e+00,-1.188204e+01,-2.098604e+01,-2.097781e+01,-2.093285e+00,2.840848e-01,3.318300e+00,-2.882712e+00,-6.326447e+00,7.116729e+00,1.574732e+01
69,0.690000,-1.229699e+01,9.594750e-01,5.800800e-01,-3.261389e-01,-1.832059e+01,-3.663374e+01,2.323505e+01,1.688820e+01,1.766853e+01,-1.966896e+01,4.045866e+00,7.706711e+00,1.620326e+01
70,0.700000,-2.745457e+01,1.167188e+01,9.576266e+00,-1.359783e+01,-1.085446e+01,-2.577919e+01,2.267495e+01,-8.615696e+00,2.979928e+01,-1.349700e+01,-5.091420e+00,-2.099806e+00,1.619740e+01
71,0.710000,-2.738336e+01,2.467735e+00,1.206283e+01,-1.700145e+01,-3.808496e+00,-2.547485e+01,1.161004e+01,-1.108024e+01,1.464070e+01,-5.087575e+00,5.771797e-01,-5.198969e+00,1.601645e+01
72,0.720000,-1.839184e+01,-4.613921e+00,5.708697e+00,-3.968526e+00,-1.463423e+01,-2.001988e+01,6.335648e+00,-7.665475e+00,-1.028661e+01,-5.262260e+00,6.338562e+00,1.210627e+01,1.482166e+01
73,0.730000,-1.484295e+01,2.090705e+00,1.049302e-01,-9.295182e+00,-1.780216e+01,-1.000664e+01,-1.429732e+01,8.482546e+00,-7.258805e+00,1.471003e+00,-2.331112e+01,1.275902e+01,1.605028e+01
74,0.740000,-1.772468e+01,-3.122447e+00,-2.129490e+00,-1.605487e+01,-2.187611e+01,-6.557010e+00,-3.693316e+01,1.846135e+01,9.886678e+00,-1.309173e+01,-3.604122e+01,1.430320e+01,1.801961e+01
75,0.750000,-3.142972e+01,-2.280003e+01,-1.430348e+01,-2.193907e+01,9.011331e+00,-1.368294e+01,-4.357571e+01,-1.203816e+01,2.794194e+01,2.155175e+00,9.250465e+00,1.699584e+01,2.008901e+01
76,0.760000,-3.247808e+01,-1.866365e+01,-3.614673e+00,-2.907589e+01,6.453151e+00,-6.758631e+00,-3.567167e+01,-3.221160e+01,1.108476e+01,-1.264863e+01,4.604405e+00,-1.247656e+00,2.070461e+01
77,0.770000,-3.299263e+01,-1.902996e+01,-1.748615e+01,-3.230243e+01,3.369570e+00,5.425865e+00,-1.818239e+01,-1.957646e+01,-6.556462e+00,-1.822066e+01,-4.771187e-01,-7.542296e+00,2.127770e+01
78,0.780000,-3.654259e+01,-2.208636e+01,-2.372012e+01,-3.559188e+01,3.471803e+00,-4.972507e-01,-2.387643e+01,-2.556156e+01,-1.144245e+01,-1.946066e+01,1.328277e+00,-8.766728e-01,2.133494e+01
79,0.790000,-3.189327e+01,-1.911588e+01,-1.571389e+01,-2.583336e+01,4.589002e+00,1.393759e+00,-1.348189e+01,-1.295641e+01,-3.159627e+00,-1.279379e+01,-2.485575e-01,-3.852727e+00,2.136989e+01
80,0.800000,-3.397925e+01,-1.487627e+01,-1.368446e+01,-2.793538e+01,-7.526671e+00,3.986425e+00,-1.478159e+01,-1.626613e+01,-3.850216e+00,-1.271061e+01,7.485050e+00,-1.428364e+01,2.130733e+01
81,0.810000,-3.268335e+01,-1.562448e+01,-1.723489e+01,-3.891621e+01,-3.434717e+00,1.209260e+01,-4.816302e+00,-8.380104e+00,-6.664186e+00,-1.207112e+01,2.017538e+01,7.337193e+00,2.149470e+01
82,0.820000,-3.191727e+01,-1.949639e+01,-2.799296e+01,-4.351457e+01,-9.405349e-01,1.813346e+01,-1.128084e+01,-2.265644e+01,9.472396e-01,-8.912584e+00,1.364250e+01,1.903817e+01,2.169068e+01
83,0.830000,-2.915967e+01,-1.332687e+01,-2.761151e+01,-4.824965e+01,-5.497818e+00,5.108760e+00,-1.315046e+01,-1.153481e+01,8.283756e+00,-1.320098e+01,1.805752e+01,4.456273e+00,2.164970e+01
84,0.840000,-3.192318e+01,-1.537577e+01,-2.362338e+01,-4.274338e+01,-1.772544e+00,2.516020e+01,-7.816704e+00,-6.127425e+00,-3.505854e+00,-1.802247e+01,3.822149e+00,2.710043e+00,2.111738e+01
85,0.850000,-2.771544e+01,-7.247896e+00,-2.830895e+01,-4.442326e+01,-8.126816e+00,1.024879e+01,-5.799199e+00,-5.982412e+00,-3.490616e+00,-1.379776e+01,2.460388e+01,7.473431e+00,2.119338e+01
86,0.860000,-9.558148e+00,4.711282e+00,-2.713476e+01,-4.935807e+01,-1.809746e+01,8.748969e+00,4.526281e+00,8.959863e+00,-2.996489e+00,-1.113419e+01,3.906400e+01,2.244430e+01,2.420705e+01
87,0.870000,-1.628430e+01,-1.568265e+01,-3.323522e+01,-3.920015e+01,-3.751471e+01,-2.427484e+01,-1.253887e+01,1.937291e+00,1.808292e+01,1.536815e+01,2.302950e+01,1.103868e+01,2.608028e+01
88,0.880000,-2.862333e+01,-1.672819e+01,-1.650772e+01,-1.059999e+01,-2.067649e+01,-2.651608e+01,-1.008168e+01,1.860000e+01,2.552853e+01,1.610077e+01,6.388039e+00,8.136909e+00,2.685092e+01
89,0.890000,-3.953246e+01,-2.070664e+01,-1.798307e+01,-3.886807e+00,-5.244708e+00,-3.065023e+01,-1.819187e+01,2.651412e+01,2.099358e+01,2.272851e+01,3.182888e+00,1.147192e+01,2.714883e+01
90,0.900000,-3.313770e+01,-1.505479e+01,-9.006418e+00,-8.106662e+00,-1.003691e+01,-2.185454e+01,-8.390246e+00,2.181301e+01,3.970978e+01,2.165875e+01,-2.251498e+00,1.211449e+01,2.712581e+01
91,0.910000,-2.707407e+01,-8.847857e+00,-1.358347e+01,-2.053785e+01,-2.812457e+01,-1.976901e+01,-2.611979e+00,2.409690e+01,3.382465e+01,2.194774e+01,3.616974e+00,-3.381663e+00,2.706517e+01
92,0.920000,-2.629319e+01,-7.976980e+00,-1.128540e+01,-1.631095e+01,-2.298413e+01,-1.520821e+01,4.259260e-01,1.963803e+01,2.616482e+01,1.315290e+01,-2.735428e+00,-1.139545e+01,2.706349e+01
93,0.930000,-2.915541e+01,-1.464242e+01,-9.979033e+00,-9.078309e+00,-2.120455e+01,-1.851649e+01,-3.478141e+00,1.812711e+01,9.655265e+00,-1.599033e+01,-1.513113e+01,4.709451e+00,2.711100e+01
94,0.940000,-3.353545e+01,-1.553554e+01,-1.296068e+01,-1.130653e+01,-2.158545e+01,-3.032576e+01,1.165954e+01,2.929596e+01,1.111139e+01,-1.132790e+01,-7.956475e+00,1.704498e+01,2.703723e+01
95,0.950000,-2.740752e+01,-1.952795e+01,-1.919168e+01,-3.023682e+01,-2.753498e+01,-2.058152e+01,1.912320e+01,4.150775e+01,3.122228e+01,1.327238e+01,3.190969e+00,2.177199e+00,2.649255e+01
96,0.960000,-1.673791e+01,-6.157771e+00,-3.732028e+01,-4.478972e+01,-1.173301e+01,-8.563207e+00,-5.180223e+00,1.127286e+01,3.988435e+01,1.227890e+00,9.810452e+00,-3.725522e+01,2.522558e+01
97,0.970000,-3.167808e+01,-5.439368e+00,-3.593394e+01,-4.027845e+01,-7.411870e+00,-3.129232e+00,-3.059304e+00,9.812874e+00,3.742467e+01,-2.103366e+01,-4.085726e+00,-4.303395e+01,2.280677e+01
98,0.980000,-2.785770e+01,-3.855965e+00,-2.485347e+01,-3.021076e+01,1.016029e+01,5.002141e+00,4.413342e+00,1.294813e+00,2.293303e+01,-1.104765e+01,-2.757379e+00,-2.171613e+01,2.243482e+01
99,0.990000,-3.030323e+01,-6.670211e+00,-2.518946e+01,-2.854848e+01,2.876923e+00,9.819963e+00,3.383937e+00,8.343017e-01,1.987598e+01,-2.086570e+01,5.955884e+00,-1.594819e+01,2.223901e+01
100,1.000000,-2.931334e+01,-9.888384e+00,-3.388731e+01,-3.268097e+01,-3.178217e+00,-7.949099e+00,-1.260480e+00,-1.804982e+00,2.314865e+01,-9.054730e+00,6.800522e+00,-1.804527e+01,2.213805e+01
101,1.010000,-2.481151e+01,-1.366535e+01,-2.770246e+01,-3.356426e+01,7.402552e-01,-2.096647e+00,-8.537082e+00,-4.478309e+00,1.289674e+01,4.291189e+00,-2.433521e+00,-1.488786e+01,2.167969e+01
102,1.020000,-2.404144e+01,-1.523100e+01,-2.938060e+01,-3.504557e+01,1.279723e+00,-4.073244e+00,-1.019192e+01,-1.173518e+01,1.269529e+01,-4.997485e+00,-1.956455e+01,-1.098562e+01,2.054482e+01
103,1.030000,-2.367489e+01,-1.668759e+01,-2.171633e+01,-3.300596e+01,-6.006765e+00,-1.055145e+00,-3.288121e+01,-6.063701e+00,2.271130e+01,4.593599e+00,-7.510922e+00,-1.119059e+01,2.024963e+01
104,1.040000,-2.073274e+01,-1.086108e+01,-2.896548e+01,-2.255277e+01,-8.006590e+00,-3.690767e+00,-3.531053e+01,-7.345642e+00,1.880409e+01,3.794976e+00,-1.057339e+01,-1.246928e+01,2.045817e+01
105,1.050000,-6.306903e+00,1.564221e+00,-2.541774e+01,-3.655655e+01,-5.253391e+00,2.543773e+00,-2.214677e+01,1.225146e+01,3.134007e+01,6.203321e+00,-9.363042e-01,2.119832e+00,2.433204e+01
106,1.060000,-1.177348e+00,-8.136847e+00,-3.973014e+01,-6.277467e+01,-5.790194e-01,-1.222484e+01,-3.040852e+01,2.387415e+01,3.589066e+01,4.562286e+01,1.412998e+01,1.029201e+01,2.615715e+01
107,1.070000,-7.235178e+00,-5.425536e+00,-3.216098e+01,-6.626594e+01,-3.567202e-03,-2.145145e+01,-3.439473e+01,2.523910e+01,3.473280e+01,5.942165e+01,1.573112e+01,8.646974e+00,2.659937e+01
108,1.080000,-5.076628e+00,-4.615082e-01,-2.599977e+01,-7.186072e+01,3.867459e+00,-1.126196e+01,-3.328785e+01,2.072507e+01,3.529009e+01,6.221042e+01,5.606303e+00,8.402948e+00,2.641746e+01
109,1.090000,-2.592773e+00,-7.740614e-01,-2.465519e+01,-7.946735e+01,-1.829602e+00,1.366820e+00,-2.969046e+01,1.432801e+01,2.932906e+01,6.186544e+01,8.885174e+00,6.283198e+00,2.606076e+01
110,1.100000,-4.411094e-01,-4.807693e+00,-1.697830e+01,-7.937389e+01,-3.574293e+00,1.249327e+00,-3.279813e+01,1.180921e+01,3.356791e+01,7.101139e+01,2.454032e+00,3.460349e+00,2.595566e+01
111,1.110000,1.399024e+00,-5.138637e+00,-1.821480e+01,-8.441622e+01,-1.222860e+00,6.455523e+00,-3.013767e+01,1.293697e+01,3.207951e+01,6.573320e+01,1.021574e+00,1.267581e+01,2.593274e+01
112,1.120000,1.249128e+00,-5.972397e+00,-1.134241e+01,-8.723663e+01,4.466185e+00,5.071150e+00,-3.524379e+01,2.367897e+01,2.681770e+01,6.642080e+01,3.173991e+00,1.784937e+00,2.601241e+01
113,1.130000,-6.494408e+00,-1.031567e+01,-1.906371e+01,-9.508852e+01,3.189148e+00,-3.161142e-01,-2.959265e+01,2.777018e+01,2.806677e+01,6.129442e+01,3.301828e+00,-3.545040e+00,2.632764e+01
